split,seed,snr_db,n_targets,sample_index,truth_index,axis,method,absolute_true_offset,offset_bucket,absolute_bin_error,half_bin_axis_hit,candidate_axis_correct
validation,20260808,30.0,4,11,2,doppler,residual_gated_cartesian_local_joint_ls,0.12633923792193258,"[0.10,0.20)",6.351339237921934,0.0,0.0
validation,20260808,30.0,4,11,3,angle,residual_gated_cartesian_local_joint_ls,0.39895787895597884,"[0.30,0.40)",0.05104212104401995,1.0,1.0
validation,20260808,30.0,4,11,3,delay,residual_gated_cartesian_local_joint_ls,0.2772383522047662,"[0.20,0.30)",0.05223835220476758,1.0,1.0
validation,20260808,30.0,4,11,3,doppler,residual_gated_cartesian_local_joint_ls,0.4349219882593144,"[0.40,0.49]",0.015078011740683905,1.0,1.0
validation,20260808,30.0,4,12,0,angle,residual_gated_cartesian_local_joint_ls,0.07735068512072474,"[0.00,0.10)",0.07735068512072019,1.0,1.0
validation,20260808,30.0,4,12,0,delay,residual_gated_cartesian_local_joint_ls,0.2578561153688428,"[0.20,0.30)",0.03285611536884314,1.0,1.0
validation,20260808,30.0,4,12,0,doppler,residual_gated_cartesian_local_joint_ls,0.48647510602080885,"[0.40,0.49]",0.06352489397919214,1.0,1.0
validation,20260808,30.0,4,12,1,angle,residual_gated_cartesian_local_joint_ls,0.14982037322312947,"[0.10,0.20)",34.850179626776864,0.0,0.0
validation,20260808,30.0,4,12,1,delay,residual_gated_cartesian_local_joint_ls,0.24854540178951712,"[0.20,0.30)",2.0235454017895176,0.0,0.0
validation,20260808,30.0,4,12,1,doppler,residual_gated_cartesian_local_joint_ls,0.3588641522462769,"[0.30,0.40)",6.808864152246276,0.0,0.0
validation,20260808,30.0,4,12,2,angle,residual_gated_cartesian_local_joint_ls,0.05081325348345633,"[0.00,0.10)",0.050813253483454446,1.0,1.0
validation,20260808,30.0,4,12,2,delay,residual_gated_cartesian_local_joint_ls,0.13781785630732613,"[0.10,0.20)",0.08718214369267407,1.0,1.0
validation,20260808,30.0,4,12,2,doppler,residual_gated_cartesian_local_joint_ls,0.13206071845186584,"[0.10,0.20)",0.09293928154813358,1.0,1.0
validation,20260808,30.0,4,12,3,angle,residual_gated_cartesian_local_joint_ls,0.04757893132144536,"[0.00,0.10)",0.04757893132145341,1.0,1.0
validation,20260808,30.0,4,12,3,delay,residual_gated_cartesian_local_joint_ls,0.43474653790033657,"[0.40,0.49]",0.01525346209966294,1.0,1.0
validation,20260808,30.0,4,12,3,doppler,residual_gated_cartesian_local_joint_ls,0.10873410759711255,"[0.10,0.20)",0.10873410759711177,1.0,1.0
validation,20260808,30.0,4,13,0,angle,residual_gated_cartesian_local_joint_ls,0.4669386621291842,"[0.40,0.49]",35.91693866212918,0.0,0.0
validation,20260808,30.0,4,13,0,delay,residual_gated_cartesian_local_joint_ls,0.4765227642341877,"[0.40,0.49]",2.2515227642341884,0.0,0.0
validation,20260808,30.0,4,13,0,doppler,residual_gated_cartesian_local_joint_ls,0.26669760726434566,"[0.20,0.30)",0.7333023927356557,0.0,0.0
validation,20260808,30.0,4,13,1,angle,residual_gated_cartesian_local_joint_ls,0.38473515852424456,"[0.30,0.40)",0.06526484147575218,1.0,1.0
validation,20260808,30.0,4,13,1,delay,residual_gated_cartesian_local_joint_ls,0.23849623019852223,"[0.20,0.30)",0.01349623019852153,1.0,1.0
validation,20260808,30.0,4,13,1,doppler,residual_gated_cartesian_local_joint_ls,0.08252019870386995,"[0.00,0.10)",0.08252019870386818,1.0,1.0
validation,20260808,30.0,4,13,2,angle,residual_gated_cartesian_local_joint_ls,0.06177331068264014,"[0.00,0.10)",0.06177331068263925,1.0,1.0
validation,20260808,30.0,4,13,2,delay,residual_gated_cartesian_local_joint_ls,0.04425692914141821,"[0.00,0.10)",0.044256929141418766,1.0,1.0
validation,20260808,30.0,4,13,2,doppler,residual_gated_cartesian_local_joint_ls,0.11080892664643427,"[0.10,0.20)",0.11080892664643471,1.0,1.0
validation,20260808,30.0,4,13,3,angle,residual_gated_cartesian_local_joint_ls,0.35009313055959534,"[0.30,0.40)",0.09990686944041727,1.0,1.0
validation,20260808,30.0,4,13,3,delay,residual_gated_cartesian_local_joint_ls,0.18006312053757556,"[0.10,0.20)",0.04493687946242453,1.0,1.0
validation,20260808,30.0,4,13,3,doppler,residual_gated_cartesian_local_joint_ls,0.04213543905364969,"[0.00,0.10)",0.04213543905364858,1.0,1.0
validation,20260808,30.0,4,14,0,angle,residual_gated_cartesian_local_joint_ls,0.01832653674338247,"[0.00,0.10)",0.018326536743387578,1.0,1.0
validation,20260808,30.0,4,14,0,delay,residual_gated_cartesian_local_joint_ls,0.14520312994566764,"[0.10,0.20)",0.07979687005433256,1.0,1.0
validation,20260808,30.0,4,14,0,doppler,residual_gated_cartesian_local_joint_ls,0.39725090067353386,"[0.30,0.40)",0.052749099326465654,1.0,1.0
validation,20260808,30.0,4,14,1,angle,residual_gated_cartesian_local_joint_ls,0.3009939829526982,"[0.30,0.40)",16.8509939829527,0.0,1.0
validation,20260808,30.0,4,14,1,delay,residual_gated_cartesian_local_joint_ls,0.17813577867491703,"[0.10,0.20)",3.2718642213250826,0.0,0.0
validation,20260808,30.0,4,14,1,doppler,residual_gated_cartesian_local_joint_ls,0.16486268568464646,"[0.10,0.20)",0.714862685684647,0.0,1.0
validation,20260808,30.0,4,14,2,angle,residual_gated_cartesian_local_joint_ls,0.36808155861721503,"[0.30,0.40)",11.63191844138278,0.0,0.0
validation,20260808,30.0,4,14,2,delay,residual_gated_cartesian_local_joint_ls,0.4066698568105541,"[0.40,0.49]",5.181669856810554,0.0,0.0
validation,20260808,30.0,4,14,2,doppler,residual_gated_cartesian_local_joint_ls,0.3576958599230482,"[0.30,0.40)",2.8076958599230473,0.0,0.0
validation,20260808,30.0,4,14,3,angle,residual_gated_cartesian_local_joint_ls,0.43284825237580576,"[0.40,0.49]",11.017151747624212,0.0,0.0
validation,20260808,30.0,4,14,3,delay,residual_gated_cartesian_local_joint_ls,0.3488462143238026,"[0.30,0.40)",1.898846214323803,0.0,1.0
validation,20260808,30.0,4,14,3,doppler,residual_gated_cartesian_local_joint_ls,0.03664551258776705,"[0.00,0.10)",15.413354487412231,0.0,0.0
validation,20260808,30.0,4,15,0,angle,residual_gated_cartesian_local_joint_ls,0.1488874921022374,"[0.10,0.20)",0.07611250789776136,1.0,1.0
validation,20260808,30.0,4,15,0,delay,residual_gated_cartesian_local_joint_ls,0.005429670297852185,"[0.00,0.10)",0.00542967029785224,1.0,1.0
validation,20260808,30.0,4,15,0,doppler,residual_gated_cartesian_local_joint_ls,0.20817903265476495,"[0.20,0.30)",0.01682096734523597,1.0,1.0
validation,20260808,30.0,4,15,1,angle,residual_gated_cartesian_local_joint_ls,0.4848880104229406,"[0.40,0.49]",0.034888010422932325,1.0,1.0
validation,20260808,30.0,4,15,1,delay,residual_gated_cartesian_local_joint_ls,0.3466383242303068,"[0.30,0.40)",0.10336167576969313,1.0,1.0
validation,20260808,30.0,4,15,1,doppler,residual_gated_cartesian_local_joint_ls,0.05050899999781655,"[0.00,0.10)",0.05050899999781677,1.0,1.0
validation,20260808,30.0,4,15,2,angle,residual_gated_cartesian_local_joint_ls,0.28138424580053056,"[0.20,0.30)",30.718615754199476,0.0,0.0
validation,20260808,30.0,4,15,2,delay,residual_gated_cartesian_local_joint_ls,0.31767159576976184,"[0.30,0.40)",3.0926715957697617,0.0,0.0
validation,20260808,30.0,4,15,2,doppler,residual_gated_cartesian_local_joint_ls,0.3792345548158083,"[0.30,0.40)",5.170765445184191,0.0,1.0
validation,20260808,30.0,4,15,3,angle,residual_gated_cartesian_local_joint_ls,0.09142966195557384,"[0.00,0.10)",22.35857033804443,0.0,0.0
validation,20260808,30.0,4,15,3,delay,residual_gated_cartesian_local_joint_ls,0.2334512579550282,"[0.20,0.30)",4.783451257955029,0.0,1.0
validation,20260808,30.0,4,15,3,doppler,residual_gated_cartesian_local_joint_ls,0.39738990614348557,"[0.30,0.40)",5.602610093856512,0.0,0.0
validation,20260808,30.0,4,16,0,angle,residual_gated_cartesian_local_joint_ls,0.19912048544933592,"[0.10,0.20)",0.025879514550652516,1.0,1.0
validation,20260808,30.0,4,16,0,delay,residual_gated_cartesian_local_joint_ls,0.2617159074267721,"[0.20,0.30)",0.03671590742677289,1.0,1.0
validation,20260808,30.0,4,16,0,doppler,residual_gated_cartesian_local_joint_ls,0.022093016827246736,"[0.00,0.10)",0.022093016827245293,1.0,1.0
validation,20260808,30.0,4,16,1,angle,residual_gated_cartesian_local_joint_ls,0.48015720887191615,"[0.40,0.49]",24.480157208871915,0.0,0.0
validation,20260808,30.0,4,16,1,delay,residual_gated_cartesian_local_joint_ls,0.4548806547766596,"[0.40,0.49]",0.6798806547766594,0.0,0.0
validation,20260808,30.0,4,16,1,doppler,residual_gated_cartesian_local_joint_ls,0.3154896942302404,"[0.30,0.40)",7.76548969423024,0.0,0.0
validation,20260808,30.0,4,16,2,angle,residual_gated_cartesian_local_joint_ls,0.005827992239596624,"[0.00,0.10)",0.005827992239595403,1.0,1.0
validation,20260808,30.0,4,16,2,delay,residual_gated_cartesian_local_joint_ls,0.2796163761716247,"[0.20,0.30)",0.054616376171624736,1.0,1.0
validation,20260808,30.0,4,16,2,doppler,residual_gated_cartesian_local_joint_ls,0.4549094955517825,"[0.40,0.49]",0.0950905044482191,1.0,1.0
validation,20260808,30.0,4,16,3,angle,residual_gated_cartesian_local_joint_ls,0.16513339033978858,"[0.10,0.20)",0.05986660966021873,1.0,1.0
validation,20260808,30.0,4,16,3,delay,residual_gated_cartesian_local_joint_ls,0.3738470733158705,"[0.30,0.40)",0.07615292668412899,1.0,1.0
validation,20260808,30.0,4,16,3,doppler,residual_gated_cartesian_local_joint_ls,0.47917092014677953,"[0.40,0.49]",0.029170920146780688,1.0,1.0
validation,20260808,30.0,4,17,0,angle,residual_gated_cartesian_local_joint_ls,0.16125791959467506,"[0.10,0.20)",0.06374208040531926,1.0,1.0
validation,20260808,30.0,4,17,0,delay,residual_gated_cartesian_local_joint_ls,0.11399549134029097,"[0.10,0.20)",0.11100450865970846,1.0,1.0
validation,20260808,30.0,4,17,0,doppler,residual_gated_cartesian_local_joint_ls,0.30959624618833803,"[0.30,0.40)",0.08459624618833672,1.0,1.0
validation,20260808,30.0,4,17,1,angle,residual_gated_cartesian_local_joint_ls,0.48149066179956057,"[0.40,0.49]",0.03149066179955895,1.0,1.0
validation,20260808,30.0,4,17,1,delay,residual_gated_cartesian_local_joint_ls,0.06034866378268988,"[0.00,0.10)",0.06034866378268955,1.0,1.0
validation,20260808,30.0,4,17,1,doppler,residual_gated_cartesian_local_joint_ls,0.08811529777684685,"[0.00,0.10)",0.08811529777684513,1.0,1.0
validation,20260808,30.0,4,17,2,angle,residual_gated_cartesian_local_joint_ls,0.19221733800588897,"[0.10,0.20)",51.032782661994105,0.0,0.0
validation,20260808,30.0,4,17,2,delay,residual_gated_cartesian_local_joint_ls,0.2653765467443131,"[0.20,0.30)",1.2653765467443137,0.0,0.0
validation,20260808,30.0,4,17,2,doppler,residual_gated_cartesian_local_joint_ls,0.07342572761869631,"[0.00,0.10)",9.7015742723813,0.0,0.0
validation,20260808,30.0,4,17,3,angle,residual_gated_cartesian_local_joint_ls,0.16978686555085198,"[0.10,0.20)",12.280213134449156,0.0,0.0
validation,20260808,30.0,4,17,3,delay,residual_gated_cartesian_local_joint_ls,0.08455802964330172,"[0.00,0.10)",3.9154419703566976,0.0,0.0
validation,20260808,30.0,4,17,3,doppler,residual_gated_cartesian_local_joint_ls,0.24921648820416042,"[0.20,0.30)",0.2492164882041621,1.0,0.0
validation,20260808,30.0,4,18,0,angle,residual_gated_cartesian_local_joint_ls,0.2947305789166531,"[0.20,0.30)",0.0697305789166549,1.0,1.0
validation,20260808,30.0,4,18,0,delay,residual_gated_cartesian_local_joint_ls,0.4170543458936595,"[0.40,0.49]",0.13294565410634185,1.0,1.0
validation,20260808,30.0,4,18,0,doppler,residual_gated_cartesian_local_joint_ls,0.0674371720512853,"[0.00,0.10)",0.06743717205128519,1.0,1.0
validation,20260808,30.0,4,18,1,angle,residual_gated_cartesian_local_joint_ls,0.09676329713911364,"[0.00,0.10)",22.321763297139114,0.0,0.0
validation,20260808,30.0,4,18,1,delay,residual_gated_cartesian_local_joint_ls,0.0573167915165691,"[0.00,0.10)",3.507316791516569,0.0,0.0
validation,20260808,30.0,4,18,1,doppler,residual_gated_cartesian_local_joint_ls,0.21699776259493386,"[0.20,0.30)",11.216997762594934,0.0,0.0
validation,20260808,30.0,4,18,2,angle,residual_gated_cartesian_local_joint_ls,0.25373641830454285,"[0.20,0.30)",0.028736418304546874,1.0,1.0
validation,20260808,30.0,4,18,2,delay,residual_gated_cartesian_local_joint_ls,0.25872523471328934,"[0.20,0.30)",0.033725234713289254,1.0,1.0
validation,20260808,30.0,4,18,2,doppler,residual_gated_cartesian_local_joint_ls,0.0038231525408906064,"[0.00,0.10)",0.003823152540888941,1.0,1.0
validation,20260808,30.0,4,18,3,angle,residual_gated_cartesian_local_joint_ls,0.07520088852977597,"[0.00,0.10)",0.07520088852977835,1.0,1.0
validation,20260808,30.0,4,18,3,delay,residual_gated_cartesian_local_joint_ls,0.06140778657787832,"[0.00,0.10)",0.06140778657787749,1.0,1.0
validation,20260808,30.0,4,18,3,doppler,residual_gated_cartesian_local_joint_ls,0.2617493884859692,"[0.20,0.30)",0.03674938848596909,1.0,1.0
validation,20260808,30.0,4,19,0,angle,residual_gated_cartesian_local_joint_ls,0.2675029574887794,"[0.20,0.30)",10.507497042511233,0.0,0.0
validation,20260808,30.0,4,19,0,delay,residual_gated_cartesian_local_joint_ls,0.22721054137565327,"[0.20,0.30)",1.2227894586243462,0.0,0.0
validation,20260808,30.0,4,19,0,doppler,residual_gated_cartesian_local_joint_ls,0.22092694546097974,"[0.20,0.30)",9.77907305453902,0.0,0.0
validation,20260808,30.0,4,19,1,angle,residual_gated_cartesian_local_joint_ls,0.28760086603750223,"[0.20,0.30)",55.71239913396249,0.0,0.0
validation,20260808,30.0,4,19,1,delay,residual_gated_cartesian_local_joint_ls,0.28534656503158573,"[0.20,0.30)",1.5103465650315862,0.0,0.0
validation,20260808,30.0,4,19,1,doppler,residual_gated_cartesian_local_joint_ls,0.066904606694078,"[0.00,0.10)",7.383095393305922,0.0,0.0
validation,20260808,30.0,4,19,2,angle,residual_gated_cartesian_local_joint_ls,0.06312521346878464,"[0.00,0.10)",0.06312521346877986,1.0,1.0
validation,20260808,30.0,4,19,2,delay,residual_gated_cartesian_local_joint_ls,0.1733696088720138,"[0.10,0.20)",0.051630391127986286,1.0,1.0
validation,20260808,30.0,4,19,2,doppler,residual_gated_cartesian_local_joint_ls,0.3766686339953039,"[0.30,0.40)",0.07333136600469459,1.0,1.0
validation,20260808,30.0,4,19,3,angle,residual_gated_cartesian_local_joint_ls,0.1295913537288289,"[0.10,0.20)",0.09540864627116719,1.0,1.0
validation,20260808,30.0,4,19,3,delay,residual_gated_cartesian_local_joint_ls,0.39455299431220325,"[0.30,0.40)",0.055447005687796036,1.0,1.0
validation,20260808,30.0,4,19,3,doppler,residual_gated_cartesian_local_joint_ls,0.09536790522143734,"[0.00,0.10)",0.0953679052214369,1.0,1.0
validation,20260808,30.0,8,0,0,angle,residual_gated_cartesian_local_joint_ls,0.12272714329287882,"[0.10,0.20)",0.10227285670711694,1.0,1.0
validation,20260808,30.0,8,0,0,delay,residual_gated_cartesian_local_joint_ls,0.0924221930395186,"[0.00,0.10)",0.09242219303951771,1.0,1.0
validation,20260808,30.0,8,0,0,doppler,residual_gated_cartesian_local_joint_ls,0.12713482067346454,"[0.10,0.20)",0.09786517932653638,1.0,1.0
validation,20260808,30.0,8,0,1,angle,residual_gated_cartesian_local_joint_ls,0.34194059055442316,"[0.30,0.40)",0.10805940944557335,1.0,1.0
validation,20260808,30.0,8,0,1,delay,residual_gated_cartesian_local_joint_ls,0.4767374412829578,"[0.40,0.49]",0.02673744128295752,1.0,1.0
validation,20260808,30.0,8,0,1,doppler,residual_gated_cartesian_local_joint_ls,0.3812034438945855,"[0.30,0.40)",0.06879655610541313,1.0,1.0
validation,20260808,30.0,8,0,2,angle,residual_gated_cartesian_local_joint_ls,0.10971728186876495,"[0.10,0.20)",26.109717281868768,0.0,0.0
validation,20260808,30.0,8,0,2,delay,residual_gated_cartesian_local_joint_ls,0.038794509381500086,"[0.00,0.10)",0.5112054906185008,0.0,1.0
validation,20260808,30.0,8,0,2,doppler,residual_gated_cartesian_local_joint_ls,0.4558481116678025,"[0.40,0.49]",9.2308481116678,0.0,0.0
validation,20260808,30.0,8,0,3,angle,residual_gated_cartesian_local_joint_ls,0.46631721643609625,"[0.40,0.49]",38.241317216436094,0.0,0.0
validation,20260808,30.0,8,0,3,delay,residual_gated_cartesian_local_joint_ls,0.16568446058581998,"[0.10,0.20)",6.28431553941418,0.0,0.0
validation,20260808,30.0,8,0,3,doppler,residual_gated_cartesian_local_joint_ls,0.09312217970369369,"[0.00,0.10)",6.6431221797036955,0.0,1.0
validation,20260808,30.0,8,0,4,angle,residual_gated_cartesian_local_joint_ls,0.02259978596015677,"[0.00,0.10)",8.022599785960153,0.0,0.0
validation,20260808,30.0,8,0,4,delay,residual_gated_cartesian_local_joint_ls,0.2557518686736907,"[0.20,0.30)",0.4807518686736909,1.0,0.0
validation,20260808,30.0,8,0,4,doppler,residual_gated_cartesian_local_joint_ls,0.0038467287578294873,"[0.00,0.10)",6.77115327124217,0.0,0.0
validation,20260808,30.0,8,0,5,angle,residual_gated_cartesian_local_joint_ls,0.222653599781102,"[0.20,0.30)",39.772653599781094,0.0,1.0
validation,20260808,30.0,8,0,5,delay,residual_gated_cartesian_local_joint_ls,0.031050109662084435,"[0.00,0.10)",3.4810501096620836,0.0,0.0
validation,20260808,30.0,8,0,5,doppler,residual_gated_cartesian_local_joint_ls,0.3734965513237679,"[0.30,0.40)",5.1765034486762325,0.0,1.0
validation,20260808,30.0,8,0,6,angle,residual_gated_cartesian_local_joint_ls,0.11455751396741876,"[0.10,0.20)",0.11044248603258211,1.0,1.0
validation,20260808,30.0,8,0,6,delay,residual_gated_cartesian_local_joint_ls,0.449425613820466,"[0.40,0.49]",0.0005743861795330929,1.0,1.0
validation,20260808,30.0,8,0,6,doppler,residual_gated_cartesian_local_joint_ls,0.3377427119195795,"[0.30,0.40)",0.21225728808042277,1.0,1.0
validation,20260808,30.0,8,0,7,angle,residual_gated_cartesian_local_joint_ls,0.0675702094423693,"[0.00,0.10)",28.707429790557626,0.0,0.0
validation,20260808,30.0,8,0,7,delay,residual_gated_cartesian_local_joint_ls,0.3030992441683011,"[0.30,0.40)",5.146900755831698,0.0,0.0
validation,20260808,30.0,8,0,7,doppler,residual_gated_cartesian_local_joint_ls,0.11615358046478264,"[0.10,0.20)",3.566153580464782,0.0,0.0
validation,20260808,30.0,8,1,0,angle,residual_gated_cartesian_local_joint_ls,0.02183644325408851,"[0.00,0.10)",0.021836443254088067,1.0,1.0
validation,20260808,30.0,8,1,0,delay,residual_gated_cartesian_local_joint_ls,0.32863364746958623,"[0.30,0.40)",0.10363364746958581,1.0,1.0
validation,20260808,30.0,8,1,0,doppler,residual_gated_cartesian_local_joint_ls,0.43314688823626535,"[0.40,0.49]",0.11685311176373503,1.0,1.0
validation,20260808,30.0,8,1,1,angle,residual_gated_cartesian_local_joint_ls,0.30050146376523795,"[0.30,0.40)",22.699498536234756,0.0,0.0
validation,20260808,30.0,8,1,1,delay,residual_gated_cartesian_local_joint_ls,0.05798545246573927,"[0.00,0.10)",2.7170145475342604,0.0,0.0
validation,20260808,30.0,8,1,1,doppler,residual_gated_cartesian_local_joint_ls,0.1339513362821112,"[0.10,0.20)",8.31604866371789,0.0,0.0
validation,20260808,30.0,8,1,2,angle,residual_gated_cartesian_local_joint_ls,0.3243876044876741,"[0.30,0.40)",8.774387604487671,0.0,0.0
validation,20260808,30.0,8,1,2,delay,residual_gated_cartesian_local_joint_ls,0.20527684145701885,"[0.20,0.30)",5.430276841457019,0.0,0.0
validation,20260808,30.0,8,1,2,doppler,residual_gated_cartesian_local_joint_ls,0.06759804338614228,"[0.00,0.10)",2.382401956613858,0.0,0.0
validation,20260808,30.0,8,1,3,angle,residual_gated_cartesian_local_joint_ls,0.4314247160557989,"[0.40,0.49]",0.11857528394419603,1.0,1.0
validation,20260808,30.0,8,1,3,delay,residual_gated_cartesian_local_joint_ls,0.14825725280008384,"[0.10,0.20)",0.07674274719991558,1.0,1.0
validation,20260808,30.0,8,1,3,doppler,residual_gated_cartesian_local_joint_ls,0.4506973571885584,"[0.40,0.49]",0.0006973571885566798,1.0,1.0
validation,20260808,30.0,8,1,4,angle,residual_gated_cartesian_local_joint_ls,0.4243974632664257,"[0.40,0.49]",7.800602536733578,0.0,0.0
validation,20260808,30.0,8,1,4,delay,residual_gated_cartesian_local_joint_ls,0.08918576667475864,"[0.00,0.10)",2.8641857666747583,0.0,0.0
validation,20260808,30.0,8,1,4,doppler,residual_gated_cartesian_local_joint_ls,0.4828481312886422,"[0.40,0.49]",6.482848131288641,0.0,0.0
validation,20260808,30.0,8,1,5,angle,residual_gated_cartesian_local_joint_ls,0.2112790284645727,"[0.20,0.30)",0.0137209715354345,1.0,1.0
validation,20260808,30.0,8,1,5,delay,residual_gated_cartesian_local_joint_ls,0.08338141127907805,"[0.00,0.10)",0.08338141127907761,1.0,1.0
validation,20260808,30.0,8,1,5,doppler,residual_gated_cartesian_local_joint_ls,0.08727785974020824,"[0.00,0.10)",0.08727785974020819,1.0,1.0
validation,20260808,30.0,8,1,6,angle,residual_gated_cartesian_local_joint_ls,0.06404843134801697,"[0.00,0.10)",0.06404843134802718,1.0,1.0
validation,20260808,30.0,8,1,6,delay,residual_gated_cartesian_local_joint_ls,0.09077834190922174,"[0.00,0.10)",0.09077834190922207,1.0,1.0
validation,20260808,30.0,8,1,6,doppler,residual_gated_cartesian_local_joint_ls,0.25445631062463314,"[0.20,0.30)",0.0294563106246315,1.0,1.0
validation,20260808,30.0,8,1,7,angle,residual_gated_cartesian_local_joint_ls,0.26586754881083174,"[0.20,0.30)",9.715867548810834,0.0,0.0
validation,20260808,30.0,8,1,7,delay,residual_gated_cartesian_local_joint_ls,0.08614878708708973,"[0.00,0.10)",3.68885121291291,0.0,0.0
validation,20260808,30.0,8,1,7,doppler,residual_gated_cartesian_local_joint_ls,0.4251518644691672,"[0.40,0.49]",8.875151864469167,0.0,0.0
validation,20260808,30.0,8,2,0,angle,residual_gated_cartesian_local_joint_ls,0.34815315740900393,"[0.30,0.40)",0.10184684259100152,1.0,1.0
validation,20260808,30.0,8,2,0,delay,residual_gated_cartesian_local_joint_ls,0.147266414444284,"[0.10,0.20)",0.07773358555571619,1.0,1.0
validation,20260808,30.0,8,2,0,doppler,residual_gated_cartesian_local_joint_ls,0.24740453362439974,"[0.20,0.30)",0.022404533624399647,1.0,1.0
validation,20260808,30.0,8,2,1,angle,residual_gated_cartesian_local_joint_ls,0.4308175556799706,"[0.40,0.49]",0.01918244432003746,1.0,1.0
validation,20260808,30.0,8,2,1,delay,residual_gated_cartesian_local_joint_ls,0.35285451330872397,"[0.30,0.40)",0.0971454866912751,1.0,1.0
validation,20260808,30.0,8,2,1,doppler,residual_gated_cartesian_local_joint_ls,0.23087810666795616,"[0.20,0.30)",0.005878106667953631,1.0,1.0
validation,20260808,30.0,8,2,2,angle,residual_gated_cartesian_local_joint_ls,0.02984355543115269,"[0.00,0.10)",0.029843555431156688,1.0,1.0
validation,20260808,30.0,8,2,2,delay,residual_gated_cartesian_local_joint_ls,0.4539257263485277,"[0.40,0.49]",0.003925726348528613,1.0,1.0
validation,20260808,30.0,8,2,2,doppler,residual_gated_cartesian_local_joint_ls,0.056094327830112256,"[0.00,0.10)",0.056094327830113144,1.0,1.0
validation,20260808,30.0,8,2,3,angle,residual_gated_cartesian_local_joint_ls,0.40227525704113554,"[0.40,0.49]",42.40227525704114,0.0,0.0
validation,20260808,30.0,8,2,3,delay,residual_gated_cartesian_local_joint_ls,0.23587276373194116,"[0.20,0.30)",0.21412723626805885,1.0,0.0
validation,20260808,30.0,8,2,3,doppler,residual_gated_cartesian_local_joint_ls,0.01477777753062215,"[0.00,0.10)",7.014777777530622,0.0,0.0
validation,20260808,30.0,8,2,4,angle,residual_gated_cartesian_local_joint_ls,0.4818569599403859,"[0.40,0.49]",0.0318569599403844,1.0,1.0
validation,20260808,30.0,8,2,4,delay,residual_gated_cartesian_local_joint_ls,0.2872057561870258,"[0.20,0.30)",0.062205756187026395,1.0,1.0
validation,20260808,30.0,8,2,4,doppler,residual_gated_cartesian_local_joint_ls,0.030045654311350256,"[0.00,0.10)",0.0300456543113512,1.0,1.0
validation,20260808,30.0,8,2,5,angle,residual_gated_cartesian_local_joint_ls,0.024203586987661008,"[0.00,0.10)",0.02420358698766023,1.0,1.0
validation,20260808,30.0,8,2,5,delay,residual_gated_cartesian_local_joint_ls,0.05123590382437704,"[0.00,0.10)",0.05123590382437726,1.0,1.0
validation,20260808,30.0,8,2,5,doppler,residual_gated_cartesian_local_joint_ls,0.3673562008639527,"[0.30,0.40)",0.08264379913604714,1.0,1.0
validation,20260808,30.0,8,2,6,angle,residual_gated_cartesian_local_joint_ls,0.29941469313538893,"[0.20,0.30)",15.29941469313539,0.0,0.0
validation,20260808,30.0,8,2,6,delay,residual_gated_cartesian_local_joint_ls,0.2806622417943184,"[0.20,0.30)",5.719337758205683,0.0,0.0
validation,20260808,30.0,8,2,6,doppler,residual_gated_cartesian_local_joint_ls,0.026426791257763482,"[0.00,0.10)",0.4764267912577633,1.0,0.0
validation,20260808,30.0,8,2,7,angle,residual_gated_cartesian_local_joint_ls,0.4216955893761053,"[0.40,0.49]",4.971695589376097,0.0,1.0
validation,20260808,30.0,8,2,7,delay,residual_gated_cartesian_local_joint_ls,0.08364821345503382,"[0.00,0.10)",4.308648213455033,0.0,0.0
validation,20260808,30.0,8,2,7,doppler,residual_gated_cartesian_local_joint_ls,0.044549714322359324,"[0.00,0.10)",9.955450285677642,0.0,0.0
validation,20260808,30.0,8,3,0,angle,residual_gated_cartesian_local_joint_ls,0.3696877828596524,"[0.30,0.40)",2.36968778285965,0.0,0.0
validation,20260808,30.0,8,3,0,delay,residual_gated_cartesian_local_joint_ls,0.3108610785835766,"[0.30,0.40)",3.689138921416424,0.0,0.0
validation,20260808,30.0,8,3,0,doppler,residual_gated_cartesian_local_joint_ls,0.48878321762715066,"[0.40,0.49]",10.961216782372848,0.0,0.0
validation,20260808,30.0,8,3,1,angle,residual_gated_cartesian_local_joint_ls,0.24607884304667016,"[0.20,0.30)",0.021078843046666407,1.0,1.0
validation,20260808,30.0,8,3,1,delay,residual_gated_cartesian_local_joint_ls,0.0012509537826099204,"[0.00,0.10)",0.001250953782609976,1.0,1.0
validation,20260808,30.0,8,3,1,doppler,residual_gated_cartesian_local_joint_ls,0.4662127390546954,"[0.40,0.49]",0.08378726094530364,1.0,1.0
validation,20260808,30.0,8,3,2,angle,residual_gated_cartesian_local_joint_ls,0.08334204775912396,"[0.00,0.10)",3.308342047759126,0.0,0.0
validation,20260808,30.0,8,3,2,delay,residual_gated_cartesian_local_joint_ls,0.06997739321771757,"[0.00,0.10)",3.9300226067822823,0.0,0.0
validation,20260808,30.0,8,3,2,doppler,residual_gated_cartesian_local_joint_ls,0.36302442954595826,"[0.30,0.40)",3.0869755704540403,0.0,0.0
validation,20260808,30.0,8,3,3,angle,residual_gated_cartesian_local_joint_ls,0.02417206723543075,"[0.00,0.10)",0.024172067235426198,1.0,1.0
validation,20260808,30.0,8,3,3,delay,residual_gated_cartesian_local_joint_ls,0.33044282175567813,"[0.30,0.40)",0.10544282175567865,1.0,1.0
