profile,seed,L,snr_db,sample,method,nmse_db,newton_updates,wall_ms
C,3103,16,30.0,3,grid,-11.305709633125057,0,0.3
C,3103,16,30.0,3,deterministic,-18.73571615338451,0,4.63
C,3103,16,30.0,3,controller,-19.223151166114658,0,5.46
C,3103,16,30.0,3,nomp2d,-35.0473600060906,496,168.38
C,3103,16,30.0,4,grid,-15.072353180271353,0,0.29
C,3103,16,30.0,4,deterministic,-22.92151002751109,0,4.44
C,3103,16,30.0,4,controller,-19.31581063305323,0,5.29
C,3103,16,30.0,4,nomp2d,-35.82097084904974,467,170.72
C,3103,16,30.0,5,grid,-12.33414594886726,0,0.29
C,3103,16,30.0,5,deterministic,-14.538408008202904,0,4.65
C,3103,16,30.0,5,controller,-14.762753008640974,0,5.46
C,3103,16,30.0,5,nomp2d,-35.05136598021205,474,167.91
D,3101,4,0.0,0,grid,-10.21317053153215,0,0.28
D,3101,4,0.0,0,deterministic,-10.01400415215517,0,1.42
D,3101,4,0.0,0,controller,-10.033885806679312,0,1.84
D,3101,4,0.0,0,nomp2d,-9.953243836917501,29,12.75
D,3101,4,0.0,1,grid,-8.024939019611207,0,0.12
D,3101,4,0.0,1,deterministic,-7.428341904404844,0,1.31
D,3101,4,0.0,1,controller,-7.552427163776452,0,1.71
D,3101,4,0.0,1,nomp2d,-7.422861223878283,30,11.64
D,3101,4,0.0,2,grid,-11.789121409129057,0,0.11
D,3101,4,0.0,2,deterministic,-12.964535727014955,0,1.21
D,3101,4,0.0,2,controller,-12.922274984606565,0,1.57
D,3101,4,0.0,2,nomp2d,-10.952707922898831,38,10.92
D,3101,4,0.0,3,grid,-8.903609268234314,0,0.11
D,3101,4,0.0,3,deterministic,-8.201362747385373,0,1.19
D,3101,4,0.0,3,controller,-8.230370039046788,0,1.54
D,3101,4,0.0,3,nomp2d,-8.094798471838008,29,12.53
D,3101,4,0.0,4,grid,-10.621444509372665,0,0.12
D,3101,4,0.0,4,deterministic,-8.31681202042475,0,1.25
D,3101,4,0.0,4,controller,-8.372079743810117,0,1.69
D,3101,4,0.0,4,nomp2d,-10.533289984899106,32,12.94
D,3101,4,0.0,5,grid,-12.501192434622057,0,0.13
D,3101,4,0.0,5,deterministic,-10.322390539608177,0,1.21
D,3101,4,0.0,5,controller,-11.592016468626019,0,1.59
D,3101,4,0.0,5,nomp2d,-11.392599211976929,42,12.08
D,3101,4,10.0,0,grid,-17.494603877790798,0,0.26
D,3101,4,10.0,0,deterministic,-17.9346996487345,0,1.48
D,3101,4,10.0,0,controller,-19.00914667866312,0,1.91
D,3101,4,10.0,0,nomp2d,-19.04224578678434,38,11.38
D,3101,4,10.0,1,grid,-16.292557452148277,0,0.11
D,3101,4,10.0,1,deterministic,-15.33611606542948,0,1.28
D,3101,4,10.0,1,controller,-15.467387200037477,0,1.66
D,3101,4,10.0,1,nomp2d,-18.27415976184204,36,10.97
D,3101,4,10.0,2,grid,-16.268054594607648,0,0.11
D,3101,4,10.0,2,deterministic,-17.881762824515523,0,1.2
D,3101,4,10.0,2,controller,-17.94721603363233,0,1.56
D,3101,4,10.0,2,nomp2d,-18.076679776958912,41,11.45
D,3101,4,10.0,3,grid,-15.59476752102428,0,0.12
D,3101,4,10.0,3,deterministic,-15.876306606103787,0,1.33
D,3101,4,10.0,3,controller,-15.1501337638389,0,1.81
D,3101,4,10.0,3,nomp2d,-18.1752932383251,42,10.73
D,3101,4,10.0,4,grid,-13.562169997258,0,0.12
D,3101,4,10.0,4,deterministic,-9.873216261975193,0,1.22
D,3101,4,10.0,4,controller,-10.247556473819374,0,1.58
D,3101,4,10.0,4,nomp2d,-17.62080781375525,41,10.35
D,3101,4,10.0,5,grid,-13.568509060859284,0,0.12
D,3101,4,10.0,5,deterministic,-10.729320257766695,0,1.19
D,3101,4,10.0,5,controller,-12.64556318907104,0,1.54
D,3101,4,10.0,5,nomp2d,-16.830514692515454,40,10.36
D,3101,4,20.0,0,grid,-18.49831210568629,0,0.26
D,3101,4,20.0,0,deterministic,-16.00385035032001,0,1.41
D,3101,4,20.0,0,controller,-17.485788991174893,0,1.86
D,3101,4,20.0,0,nomp2d,-20.699704195929904,41,10.49
D,3101,4,20.0,1,grid,-16.57035412118574,0,0.11
D,3101,4,20.0,1,deterministic,-15.54613685386273,0,1.22
D,3101,4,20.0,1,controller,-15.676430758169865,0,1.57
D,3101,4,20.0,1,nomp2d,-19.578320524143436,37,11.15
D,3101,4,20.0,2,grid,-16.411864739503923,0,0.18
D,3101,4,20.0,2,deterministic,-18.15211433920816,0,1.37
D,3101,4,20.0,2,controller,-18.111981043457828,0,1.86
D,3101,4,20.0,2,nomp2d,-21.786083295716136,41,11.75
D,3101,4,20.0,3,grid,-15.803975107837223,0,0.12
D,3101,4,20.0,3,deterministic,-16.142648137241768,0,1.24
D,3101,4,20.0,3,controller,-15.1854789874905,0,1.64
D,3101,4,20.0,3,nomp2d,-18.765209186497188,41,10.3
D,3101,4,20.0,4,grid,-13.83585725896184,0,0.11
D,3101,4,20.0,4,deterministic,-9.941428229477152,0,1.2
D,3101,4,20.0,4,controller,-10.361126402581968,0,1.55
D,3101,4,20.0,4,nomp2d,-18.770801915073402,42,10.37
D,3101,4,20.0,5,grid,-13.564992673891592,0,0.15
D,3101,4,20.0,5,deterministic,-12.177561943911101,0,1.26
D,3101,4,20.0,5,controller,-14.143016885430498,0,1.61
D,3101,4,20.0,5,nomp2d,-17.503106013391484,42,10.54
D,3101,4,30.0,0,grid,-18.501610965448066,0,0.3
D,3101,4,30.0,0,deterministic,-16.008183440487795,0,1.62
D,3101,4,30.0,0,controller,-17.489602591310536,0,2.04
D,3101,4,30.0,0,nomp2d,-20.750811950403047,42,10.76
D,3101,4,30.0,1,grid,-16.608180928390638,0,0.11
D,3101,4,30.0,1,deterministic,-15.563947804135267,0,1.18
D,3101,4,30.0,1,controller,-15.701964758023808,0,1.57
D,3101,4,30.0,1,nomp2d,-19.69426306207632,37,12.35
D,3101,4,30.0,2,grid,-16.442693629272732,0,0.12
D,3101,4,30.0,2,deterministic,-18.206100043963012,0,1.24
D,3101,4,30.0,2,controller,-18.156518836066233,0,1.63
D,3101,4,30.0,2,nomp2d,-22.120886464017797,40,10.5
D,3101,4,30.0,3,grid,-15.81561166379604,0,0.11
D,3101,4,30.0,3,deterministic,-16.185833793327774,0,1.21
D,3101,4,30.0,3,controller,-15.411493705861265,0,1.58
D,3101,4,30.0,3,nomp2d,-18.785595086397667,42,10.6
D,3101,4,30.0,4,grid,-13.861106538110706,0,0.12
D,3101,4,30.0,4,deterministic,-9.949155035753,0,1.39
D,3101,4,30.0,4,controller,-10.369989236404836,0,1.78
D,3101,4,30.0,4,nomp2d,-18.872515493192786,41,11.2
D,3101,4,30.0,5,grid,-13.713198807312626,0,0.12
D,3101,4,30.0,5,deterministic,-10.82553659328023,0,1.2
D,3101,4,30.0,5,controller,-12.761913892278294,0,1.59
D,3101,4,30.0,5,nomp2d,-17.581922649065643,41,10.12
D,3101,8,0.0,0,grid,-8.853994980774045,0,0.33
D,3101,8,0.0,0,deterministic,-8.197980852218613,0,2.56
D,3101,8,0.0,0,controller,-8.527822078242203,0,3.12
D,3101,8,0.0,0,nomp2d,-7.498949342686629,116,44.86
D,3101,8,0.0,1,grid,-7.904879638279166,0,0.21
D,3101,8,0.0,1,deterministic,-8.170506034828291,0,2.52
D,3101,8,0.0,1,controller,-8.564024505931041,0,3.09
D,3101,8,0.0,1,nomp2d,-7.279942969869615,126,39.03
D,3101,8,0.0,2,grid,-8.59510913938979,0,0.17
D,3101,8,0.0,2,deterministic,-7.20879028414969,0,2.31
D,3101,8,0.0,2,controller,-7.351471444604765,0,2.81
D,3101,8,0.0,2,nomp2d,-7.5497849073529855,113,40.71
D,3101,8,0.0,3,grid,-7.522739370281641,0,0.2
D,3101,8,0.0,3,deterministic,-6.891803005166014,0,2.41
D,3101,8,0.0,3,controller,-7.342889025553166,0,2.91
D,3101,8,0.0,3,nomp2d,-6.900379993085368,106,43.31
D,3101,8,0.0,4,grid,-7.513415328684745,0,0.17
D,3101,8,0.0,4,deterministic,-6.151809564878072,0,2.37
D,3101,8,0.0,4,controller,-6.273323088575714,0,2.88
D,3101,8,0.0,4,nomp2d,-7.12090693284889,109,42.59
D,3101,8,0.0,5,grid,-7.577180791263317,0,0.17
D,3101,8,0.0,5,deterministic,-6.248457129805173,0,2.31
D,3101,8,0.0,5,controller,-7.379585657743947,0,2.8
D,3101,8,0.0,5,nomp2d,-6.280069004279213,123,40.7
D,3101,8,10.0,0,grid,-18.038230709466642,0,0.33
D,3101,8,10.0,0,deterministic,-16.52566988841578,0,2.63
D,3101,8,10.0,0,controller,-17.226975319622728,0,3.18
D,3101,8,10.0,0,nomp2d,-17.09849303880398,144,37.57
D,3101,8,10.0,1,grid,-16.853746528093158,0,0.18
D,3101,8,10.0,1,deterministic,-15.099573184244424,0,2.34
D,3101,8,10.0,1,controller,-16.098045582857054,0,2.86
D,3101,8,10.0,1,nomp2d,-16.382943245763357,118,39.83
D,3101,8,10.0,2,grid,-17.226363642584918,0,0.17
D,3101,8,10.0,2,deterministic,-17.596555537742663,0,2.25
D,3101,8,10.0,2,controller,-16.043584369496223,0,2.74
D,3101,8,10.0,2,nomp2d,-16.369376265448366,115,40.06
D,3101,8,10.0,3,grid,-16.44239454483892,0,0.17
D,3101,8,10.0,3,deterministic,-16.93741242067152,0,2.35
D,3101,8,10.0,3,controller,-16.81376867288796,0,2.85
D,3101,8,10.0,3,nomp2d,-16.74858861523163,137,39.77
D,3101,8,10.0,4,grid,-17.034793552192802,0,0.17
D,3101,8,10.0,4,deterministic,-17.19710954962378,0,2.72
D,3101,8,10.0,4,controller,-16.337507083158034,0,3.43
D,3101,8,10.0,4,nomp2d,-16.405867020388033,140,37.91
D,3101,8,10.0,5,grid,-15.024696325734112,0,0.16
D,3101,8,10.0,5,deterministic,-13.86257749650262,0,2.42
D,3101,8,10.0,5,controller,-14.623090213809347,0,2.95
D,3101,8,10.0,5,nomp2d,-16.91796340153635,140,37.9
D,3101,8,20.0,0,grid,-21.22453427986069,0,0.29
D,3101,8,20.0,0,deterministic,-19.57360692634617,0,2.59
D,3101,8,20.0,0,controller,-21.75010470733548,0,3.14
D,3101,8,20.0,0,nomp2d,-24.122298053816735,130,40.54
D,3101,8,20.0,1,grid,-19.671751226321252,0,0.22
D,3101,8,20.0,1,deterministic,-16.434602053428993,0,2.37
D,3101,8,20.0,1,controller,-20.360397988059724,0,2.87
D,3101,8,20.0,1,nomp2d,-24.451220457487967,138,40.73
D,3101,8,20.0,2,grid,-19.393668131253534,0,0.19
D,3101,8,20.0,2,deterministic,-20.938618375536215,0,2.43
D,3101,8,20.0,2,controller,-18.174118091002033,0,2.98
D,3101,8,20.0,2,nomp2d,-24.655825455014458,137,41.73
D,3101,8,20.0,3,grid,-18.538451220855208,0,0.17
D,3101,8,20.0,3,deterministic,-17.992936488163487,0,2.32
D,3101,8,20.0,3,controller,-17.20679954901972,0,2.85
D,3101,8,20.0,3,nomp2d,-24.963404221534795,142,38.08
D,3101,8,20.0,4,grid,-18.452491093253528,0,0.17
D,3101,8,20.0,4,deterministic,-17.233405988036672,0,2.28
D,3101,8,20.0,4,controller,-19.095507171297175,0,2.78
D,3101,8,20.0,4,nomp2d,-22.36218713799341,129,41.72
D,3101,8,20.0,5,grid,-16.716285337132486,0,0.17
D,3101,8,20.0,5,deterministic,-14.59061705975962,0,2.34
D,3101,8,20.0,5,controller,-16.668432706700344,0,2.85
D,3101,8,20.0,5,nomp2d,-24.986930049923387,138,43.21
D,3101,8,30.0,0,grid,-21.45313636212926,0,0.31
D,3101,8,30.0,0,deterministic,-18.9821647680443,0,2.5
D,3101,8,30.0,0,controller,-21.09228011925941,0,3.07
D,3101,8,30.0,0,nomp2d,-24.73926139046858,130,41.19
D,3101,8,30.0,1,grid,-19.87210618155884,0,0.17
D,3101,8,30.0,1,deterministic,-19.344169590128338,0,2.29
D,3101,8,30.0,1,controller,-21.230058505407733,0,2.82
D,3101,8,30.0,1,nomp2d,-27.197806495698167,134,38.18
D,3101,8,30.0,2,grid,-19.75229799885523,0,0.19
D,3101,8,30.0,2,deterministic,-20.377570909170263,0,2.42
D,3101,8,30.0,2,controller,-17.56072370584148,0,2.93
D,3101,8,30.0,2,nomp2d,-26.389716541908413,128,39.84
D,3101,8,30.0,3,grid,-18.619837863116736,0,0.18
D,3101,8,30.0,3,deterministic,-18.47263981204722,0,2.3
D,3101,8,30.0,3,controller,-17.664019155446745,0,2.81
D,3101,8,30.0,3,nomp2d,-25.510097424231716,142,37.45
D,3101,8,30.0,4,grid,-18.54263613809049,0,0.18
D,3101,8,30.0,4,deterministic,-17.30112453029342,0,2.36
D,3101,8,30.0,4,controller,-19.1947081793129,0,3.05
D,3101,8,30.0,4,nomp2d,-24.485649453389577,135,38.17
D,3101,8,30.0,5,grid,-16.797141357330133,0,0.17
D,3101,8,30.0,5,deterministic,-14.595570899931316,0,2.28
D,3101,8,30.0,5,controller,-16.3301475990982,0,2.82
D,3101,8,30.0,5,nomp2d,-25.51747721366603,134,36.99
D,3101,16,0.0,0,grid,-6.3854820430698735,0,0.46
D,3101,16,0.0,0,deterministic,-5.882497071249877,0,4.87
D,3101,16,0.0,0,controller,-6.236415930852416,0,5.84
D,3101,16,0.0,0,nomp2d,-5.642479874076013,455,179.54
D,3101,16,0.0,1,grid,-6.981248799706014,0,0.3
D,3101,16,0.0,1,deterministic,-6.3957988425523755,0,4.64
D,3101,16,0.0,1,controller,-7.127447127928912,0,5.49
D,3101,16,0.0,1,nomp2d,-5.940951563260839,461,172.53
D,3101,16,0.0,2,grid,-6.761511604419697,0,0.29
D,3101,16,0.0,2,deterministic,-6.951359931942931,0,4.53
D,3101,16,0.0,2,controller,-6.480876384702503,0,5.34
D,3101,16,0.0,2,nomp2d,-5.720840106362292,471,169.79
D,3101,16,0.0,3,grid,-6.3988919612656225,0,0.3
D,3101,16,0.0,3,deterministic,-5.561714967553519,0,4.5
D,3101,16,0.0,3,controller,-6.088385409188495,0,5.32
D,3101,16,0.0,3,nomp2d,-5.033188389440769,441,173.86
D,3101,16,0.0,4,grid,-6.83342605461048,0,0.29
D,3101,16,0.0,4,deterministic,-6.420699233444287,0,4.47
D,3101,16,0.0,4,controller,-6.03486203116831,0,5.28
D,3101,16,0.0,4,nomp2d,-5.530188711585453,458,175.31
D,3101,16,0.0,5,grid,-5.56376186931793,0,0.3
D,3101,16,0.0,5,deterministic,-5.187174904511638,0,4.52
D,3101,16,0.0,5,controller,-5.5352022848099764,0,5.38
D,3101,16,0.0,5,nomp2d,-4.985799038748483,447,172.82
D,3101,16,10.0,0,grid,-15.67217295793921,0,0.45
D,3101,16,10.0,0,deterministic,-14.645318203844273,0,4.85
D,3101,16,10.0,0,controller,-15.144561568895634,0,5.8
D,3101,16,10.0,0,nomp2d,-15.007225699755988,452,178.32
D,3101,16,10.0,1,grid,-15.953861013516551,0,0.3
D,3101,16,10.0,1,deterministic,-15.052434760628795,0,4.54
D,3101,16,10.0,1,controller,-16.19661956238621,0,5.36
D,3101,16,10.0,1,nomp2d,-14.159223721881197,476,170.09
D,3101,16,10.0,2,grid,-16.234752665430236,0,0.29
D,3101,16,10.0,2,deterministic,-16.547595177260966,0,4.51
D,3101,16,10.0,2,controller,-14.93577292926121,0,5.29
D,3101,16,10.0,2,nomp2d,-14.982483652554947,419,174.09
D,3101,16,10.0,3,grid,-16.977521406401085,0,0.31
D,3101,16,10.0,3,deterministic,-16.780372091598267,0,4.52
D,3101,16,10.0,3,controller,-16.5447204307805,0,5.32
D,3101,16,10.0,3,nomp2d,-15.650721111275306,499,164.63
D,3101,16,10.0,4,grid,-17.527929087283177,0,0.46
D,3101,16,10.0,4,deterministic,-17.07216011135569,0,4.84
D,3101,16,10.0,4,controller,-17.465474487781538,0,5.67
D,3101,16,10.0,4,nomp2d,-15.826439586764597,487,165.23
D,3101,16,10.0,5,grid,-16.827247225875425,0,0.29
D,3101,16,10.0,5,deterministic,-16.407048168888362,0,4.84
D,3101,16,10.0,5,controller,-16.885353762230718,0,5.68
D,3101,16,10.0,5,nomp2d,-15.8491241008015,435,175.62
D,3101,16,20.0,0,grid,-24.424857567538737,0,0.47
D,3101,16,20.0,0,deterministic,-20.700930602593747,0,4.84
D,3101,16,20.0,0,controller,-23.651276414747944,0,5.73
D,3101,16,20.0,0,nomp2d,-27.29063832638134,475,172.95
D,3101,16,20.0,1,grid,-23.29353456927114,0,0.29
D,3101,16,20.0,1,deterministic,-23.609168718380772,0,4.45
D,3101,16,20.0,1,controller,-23.300428327900775,0,5.25
D,3101,16,20.0,1,nomp2d,-28.338605012284575,509,160.11
D,3101,16,20.0,2,grid,-23.112538965111895,0,0.28
D,3101,16,20.0,2,deterministic,-24.84189236349625,0,4.5
D,3101,16,20.0,2,controller,-19.706544593920285,0,5.3
D,3101,16,20.0,2,nomp2d,-25.41572520641663,480,173.3
D,3101,16,20.0,3,grid,-22.694917797726866,0,0.3
D,3101,16,20.0,3,deterministic,-22.601963232225472,0,4.49
D,3101,16,20.0,3,controller,-20.97150629688993,0,5.31
D,3101,16,20.0,3,nomp2d,-26.671648183686933,503,162.14
D,3101,16,20.0,4,grid,-21.750280814650125,0,0.3
D,3101,16,20.0,4,deterministic,-21.68497264985396,0,4.44
D,3101,16,20.0,4,controller,-23.84325795030909,0,5.22
D,3101,16,20.0,4,nomp2d,-24.82466904315264,441,173.11
D,3101,16,20.0,5,grid,-20.755973793535574,0,0.32
D,3101,16,20.0,5,deterministic,-21.80410633485407,0,4.48
D,3101,16,20.0,5,controller,-20.629795283880675,0,5.29
D,3101,16,20.0,5,nomp2d,-25.074912569893037,410,176.28
D,3101,16,30.0,0,grid,-25.117428355612297,0,0.47
D,3101,16,30.0,0,deterministic,-20.930475211702195,0,4.82
D,3101,16,30.0,0,controller,-24.49345367164569,0,5.7
D,3101,16,30.0,0,nomp2d,-35.40057064351547,503,169.4
D,3101,16,30.0,1,grid,-23.794310148400374,0,0.29
D,3101,16,30.0,1,deterministic,-24.069823284430058,0,4.57
D,3101,16,30.0,1,controller,-23.526577732585725,0,5.38
D,3101,16,30.0,1,nomp2d,-36.48587862084657,481,168.63
D,3101,16,30.0,2,grid,-23.963929999079575,0,0.29
D,3101,16,30.0,2,deterministic,-25.471926473479456,0,4.46
D,3101,16,30.0,2,controller,-19.04423436742037,0,5.24
D,3101,16,30.0,2,nomp2d,-35.30126320378104,479,174.23
D,3101,16,30.0,3,grid,-23.098476343048038,0,0.3
D,3101,16,30.0,3,deterministic,-23.161427891428012,0,4.49
D,3101,16,30.0,3,controller,-21.290760218096167,0,5.32
D,3101,16,30.0,3,nomp2d,-36.45901400782873,494,162.97
D,3101,16,30.0,4,grid,-22.5496584438686,0,0.3
D,3101,16,30.0,4,deterministic,-21.74456875903661,0,5.2
D,3101,16,30.0,4,controller,-24.286129325005746,0,6.07
D,3101,16,30.0,4,nomp2d,-35.46671841825432,493,165.53
D,3101,16,30.0,5,grid,-21.36539609654326,0,0.29
D,3101,16,30.0,5,deterministic,-19.697509759614736,0,4.51
D,3101,16,30.0,5,controller,-19.874632580290232,0,5.3
D,3101,16,30.0,5,nomp2d,-34.93562070888176,445,173.59
D,3102,4,0.0,0,grid,-10.589776340624233,0,0.22
D,3102,4,0.0,0,deterministic,-9.83647926552391,0,1.39
D,3102,4,0.0,0,controller,-10.51645791267341,0,1.81
D,3102,4,0.0,0,nomp2d,-9.225049966915632,33,11.88
D,3102,4,0.0,1,grid,-10.708495749757018,0,0.12
D,3102,4,0.0,1,deterministic,-10.091971686835858,0,1.22
D,3102,4,0.0,1,controller,-11.38776960133875,0,1.57
D,3102,4,0.0,1,nomp2d,-11.127009848178613,37,11.54
D,3102,4,0.0,2,grid,-14.60500241930648,0,0.12
D,3102,4,0.0,2,deterministic,-12.99211886892666,0,1.25
D,3102,4,0.0,2,controller,-12.626309869692973,0,1.64
D,3102,4,0.0,2,nomp2d,-11.111857420569635,41,10.54
D,3102,4,0.0,3,grid,-9.505245527962183,0,0.13
D,3102,4,0.0,3,deterministic,-9.648384878648152,0,1.21
D,3102,4,0.0,3,controller,-9.967291171819404,0,1.59
D,3102,4,0.0,3,nomp2d,-9.180435383368424,32,11.56
D,3102,4,0.0,4,grid,-11.78393090118589,0,0.11
D,3102,4,0.0,4,deterministic,-9.906368639755026,0,1.2
D,3102,4,0.0,4,controller,-9.925788632770868,0,1.56
D,3102,4,0.0,4,nomp2d,-10.642556747870168,33,11.68
D,3102,4,0.0,5,grid,-10.595186480558818,0,0.11
D,3102,4,0.0,5,deterministic,-8.934455571174066,0,1.17
D,3102,4,0.0,5,controller,-10.608336181993838,0,1.54
D,3102,4,0.0,5,nomp2d,-8.717943230535605,35,11.38
D,3102,4,10.0,0,grid,-17.87576328010771,0,0.24
D,3102,4,10.0,0,deterministic,-17.74447035107282,0,1.43
D,3102,4,10.0,0,controller,-17.728176188687613,0,2.02
D,3102,4,10.0,0,nomp2d,-19.747577744194253,41,11.32
D,3102,4,10.0,1,grid,-15.764850231373014,0,0.12
D,3102,4,10.0,1,deterministic,-13.414610793530509,0,1.24
D,3102,4,10.0,1,controller,-15.03863192834747,0,1.65
D,3102,4,10.0,1,nomp2d,-18.718679241155165,37,10.96
D,3102,4,10.0,2,grid,-18.413829067813406,0,0.11
D,3102,4,10.0,2,deterministic,-19.481716331888798,0,1.24
D,3102,4,10.0,2,controller,-19.471892032547697,0,1.59
D,3102,4,10.0,2,nomp2d,-19.386955415745362,36,11.09
D,3102,4,10.0,3,grid,-15.788327411080452,0,0.11
D,3102,4,10.0,3,deterministic,-16.32687541043149,0,1.19
D,3102,4,10.0,3,controller,-16.169366058606215,0,1.56
D,3102,4,10.0,3,nomp2d,-17.38047929934643,40,10.7
D,3102,4,10.0,4,grid,-14.125071727349711,0,0.16
D,3102,4,10.0,4,deterministic,-14.258600680190789,0,1.41
D,3102,4,10.0,4,controller,-13.931547154414162,0,1.83
D,3102,4,10.0,4,nomp2d,-17.32009310326776,39,11.27
D,3102,4,10.0,5,grid,-13.452330613103358,0,0.12
D,3102,4,10.0,5,deterministic,-11.044756311048722,0,1.21
D,3102,4,10.0,5,controller,-12.565661820235835,0,1.6
D,3102,4,10.0,5,nomp2d,-14.958785312840597,39,10.86
D,3102,4,20.0,0,grid,-18.390153415341043,0,0.25
D,3102,4,20.0,0,deterministic,-18.24730038686346,0,1.42
D,3102,4,20.0,0,controller,-18.208748121468417,0,1.86
D,3102,4,20.0,0,nomp2d,-21.187221477875383,40,11.8
D,3102,4,20.0,1,grid,-15.629029862008343,0,0.12
D,3102,4,20.0,1,deterministic,-14.020208122190978,0,1.19
D,3102,4,20.0,1,controller,-15.922147840587801,0,1.55
D,3102,4,20.0,1,nomp2d,-19.64327735536729,37,10.97
D,3102,4,20.0,2,grid,-19.52566933444742,0,0.11
D,3102,4,20.0,2,deterministic,-19.403376822980086,0,1.22
D,3102,4,20.0,2,controller,-19.174056261887085,0,1.58
D,3102,4,20.0,2,nomp2d,-23.184920917860747,39,10.43
D,3102,4,20.0,3,grid,-16.34434531300769,0,0.12
D,3102,4,20.0,3,deterministic,-16.727272016654993,0,1.23
D,3102,4,20.0,3,controller,-16.130900947573032,0,1.59
D,3102,4,20.0,3,nomp2d,-18.593389961519406,42,10.24
D,3102,4,20.0,4,grid,-14.457673762198828,0,0.11
D,3102,4,20.0,4,deterministic,-14.230160939219104,0,1.26
D,3102,4,20.0,4,controller,-13.435064439619515,0,1.61
D,3102,4,20.0,4,nomp2d,-17.783848553038908,40,10.33
D,3102,4,20.0,5,grid,-13.597806241794963,0,0.1
D,3102,4,20.0,5,deterministic,-11.116823419510364,0,1.18
D,3102,4,20.0,5,controller,-12.630933602460528,0,1.53
D,3102,4,20.0,5,nomp2d,-15.111321303007486,41,10.82
D,3102,4,30.0,0,grid,-18.427662495272624,0,0.24
D,3102,4,30.0,0,deterministic,-18.785847776020915,0,1.4
D,3102,4,30.0,0,controller,-18.983455365019616,0,1.86
D,3102,4,30.0,0,nomp2d,-21.22903504591386,40,11.31
D,3102,4,30.0,1,grid,-16.085896157004015,0,0.14
D,3102,4,30.0,1,deterministic,-13.922007296849245,0,1.27
D,3102,4,30.0,1,controller,-15.650837662791169,0,1.65
D,3102,4,30.0,1,nomp2d,-19.74686820714799,38,11.03
D,3102,4,30.0,2,grid,-19.57756476121323,0,0.11
D,3102,4,30.0,2,deterministic,-19.5123202242633,0,1.21
D,3102,4,30.0,2,controller,-19.207504466726547,0,1.57
D,3102,4,30.0,2,nomp2d,-23.31717431769046,39,10.51
D,3102,4,30.0,3,grid,-16.369376823018577,0,0.11
D,3102,4,30.0,3,deterministic,-16.758022461111803,0,1.2
D,3102,4,30.0,3,controller,-16.1477559485986,0,1.57
D,3102,4,30.0,3,nomp2d,-18.765405264665183,40,10.19
D,3102,4,30.0,4,grid,-14.554204104581876,0,0.1
D,3102,4,30.0,4,deterministic,-11.259604658198153,0,1.19
D,3102,4,30.0,4,controller,-11.506462572848344,0,1.54
D,3102,4,30.0,4,nomp2d,-17.91365697681347,39,11.75
D,3102,4,30.0,5,grid,-13.617781010921915,0,0.13
D,3102,4,30.0,5,deterministic,-11.129403803015183,0,1.3
D,3102,4,30.0,5,controller,-12.644135257773137,0,1.69
D,3102,4,30.0,5,nomp2d,-15.17907621197266,41,11.86
D,3102,8,0.0,0,grid,-7.947409862539324,0,0.31
D,3102,8,0.0,0,deterministic,-8.303580965678709,0,2.53
D,3102,8,0.0,0,controller,-8.722495094137056,0,3.09
D,3102,8,0.0,0,nomp2d,-7.68454791381224,120,39.21
D,3102,8,0.0,1,grid,-8.484652205560836,0,0.17
D,3102,8,0.0,1,deterministic,-7.3914822573008445,0,2.3
D,3102,8,0.0,1,controller,-7.875503974268101,0,2.8
D,3102,8,0.0,1,nomp2d,-7.934071810197021,129,39.85
D,3102,8,0.0,2,grid,-9.865695087865468,0,0.19
D,3102,8,0.0,2,deterministic,-9.34182286998288,0,2.46
D,3102,8,0.0,2,controller,-9.151803619802704,0,3.02
D,3102,8,0.0,2,nomp2d,-8.443579133091333,118,41.77
D,3102,8,0.0,3,grid,-8.352353469013444,0,0.17
D,3102,8,0.0,3,deterministic,-7.448048089417671,0,2.31
D,3102,8,0.0,3,controller,-7.651419207577116,0,2.82
D,3102,8,0.0,3,nomp2d,-7.2655761681939275,127,38.33
D,3102,8,0.0,4,grid,-9.745465348418712,0,0.18
D,3102,8,0.0,4,deterministic,-7.996177361240803,0,2.3
D,3102,8,0.0,4,controller,-8.071972975706817,0,2.81
D,3102,8,0.0,4,nomp2d,-8.489713049509579,120,39.39
D,3102,8,0.0,5,grid,-7.9590071435925385,0,0.17
D,3102,8,0.0,5,deterministic,-7.308755565726167,0,2.33
D,3102,8,0.0,5,controller,-7.892320383096142,0,2.83
D,3102,8,0.0,5,nomp2d,-7.64856004090411,119,42.01
D,3102,8,10.0,0,grid,-16.449518557512008,0,0.31
D,3102,8,10.0,0,deterministic,-15.917915679771673,0,2.94
D,3102,8,10.0,0,controller,-16.317057777371893,0,3.53
D,3102,8,10.0,0,nomp2d,-17.021161575709076,129,39.45
D,3102,8,10.0,1,grid,-17.559649901497224,0,0.19
D,3102,8,10.0,1,deterministic,-14.754482616415025,0,2.42
D,3102,8,10.0,1,controller,-16.284890701235476,0,2.97
D,3102,8,10.0,1,nomp2d,-18.094438374455926,133,37.12
D,3102,8,10.0,2,grid,-17.231715894651913,0,0.16
D,3102,8,10.0,2,deterministic,-17.203922270223618,0,2.28
D,3102,8,10.0,2,controller,-15.360692343965967,0,2.77
D,3102,8,10.0,2,nomp2d,-17.071885310759946,119,41.2
