split,seed,separation_bins,dynamic_range_db,snr_db,sample_index,pair_axis,grid_nmse_db,candan_nmse_db,candan_gain_vs_grid_db,grid_per_component_hit,candan_per_component_hit,grid_designated_pair_assignment,candan_designated_pair_assignment,grid_strict_recovery,candan_strict_recovery,grid_strong_hit,candan_strong_hit,grid_weak_hit,candan_weak_hit,grid_all_target_hit,candan_all_target_hit,grid_mean_coordinate_error_bins,candan_mean_coordinate_error_bins,candan_residual_reduction_fraction,candan_minimum_zeta,candan_mean_zeta,candan_clipping_rate,candan_any_clipping,gate_pass,gated_candan_gain_vs_grid_db,gated_candan_per_component_hit,gated_candan_designated_pair_assignment,gated_candan_strict_recovery,gated_candan_strong_hit,gated_candan_weak_hit,gated_candan_all_target_hit,gated_candan_mean_coordinate_error_bins
validation,20260820,2.0,20.0,20.0,3,0,-5.339980756331501,-12.815552023055325,7.475571266723824,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.590725906720766,5.529654147022285,0.2379671464716726,0.8147476603386922,0.852935564764103,0.16666666666666666,1.0,1,7.475571266723824,0.5,0.0,0.0,1.0,0.0,0.0,5.529654147022285
validation,20260820,2.0,20.0,20.0,4,1,-4.784812999208782,-12.822556274963938,8.037743275755156,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.996341938630998,6.910383214802618,0.27778134417718026,0.806694120531223,0.8508443454773026,0.16666666666666666,1.0,1,8.037743275755156,0.5,0.0,0.0,1.0,0.0,0.0,6.910383214802618
validation,20260820,2.0,20.0,30.0,0,0,-4.979243544602331,-12.820170200229239,7.840926655626908,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1423599762296135,5.1037483277054525,0.2653165163229447,0.8340845052540093,0.8638489195712253,0.16666666666666666,1.0,1,7.840926655626908,0.25,0.0,0.0,0.0,0.0,0.0,5.1037483277054525
validation,20260820,2.0,20.0,30.0,1,1,-3.5036432454108173,-12.815888277941665,9.312245032530848,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.080831069282522,6.9416298488810275,0.3937628304384249,0.7994622463978058,0.840558537694806,0.16666666666666666,1.0,1,9.312245032530848,0.5,0.0,0.0,1.0,0.0,0.0,6.9416298488810275
validation,20260820,2.0,20.0,30.0,2,2,-3.189855234241369,-12.787464176007472,9.597608941766103,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.440274049081368,6.280504829786074,0.4267175073732907,0.7976423181873303,0.8475498227720991,0.16666666666666666,1.0,1,9.597608941766103,0.5,0.0,0.0,1.0,0.0,0.0,6.280504829786074
validation,20260820,2.0,20.0,30.0,3,0,-3.0445492016490086,-12.823953220740023,9.779404019091015,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.401201799893578,2.3077920435868235,0.4434683457023003,0.7994949410274891,0.8402716872471555,0.16666666666666666,1.0,1,9.779404019091015,0.5,0.0,0.0,1.0,0.0,0.0,2.3077920435868235
validation,20260820,2.0,20.0,30.0,4,1,-3.626548428642166,-12.856543970665314,9.229995542023147,0.25,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2871926292394908,1.2135580378568656,0.3817958777084013,0.7941940413613294,0.8445673727856308,0.16666666666666666,1.0,1,9.229995542023147,0.5,0.0,0.0,1.0,0.0,0.0,1.2135580378568656
validation,20260821,0.25,0.0,0.0,0,0,-2.6077936905414125,-14.951784559775314,12.343990869233902,0.5,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.407066790463014,2.2035408617312893,0.2561138516545033,0.7820500731169091,0.8559796597981425,0.08333333333333333,1.0,1,12.343990869233902,0.75,0.0,0.0,1.0,0.0,0.0,2.2035408617312893
validation,20260821,0.25,0.0,0.0,1,1,-4.562038702659984,-31.87308417213668,27.311045469476696,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21747846786883906,0.015550254181876758,0.1761979198761806,0.7852028148763885,0.8693838856729056,0.08333333333333333,1.0,1,27.311045469476696,1.0,1.0,0.0,1.0,1.0,1.0,0.015550254181876758
validation,20260821,0.25,0.0,0.0,2,2,-2.144486856188954,-24.455205282144796,22.31071842595584,0.75,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.3032449749211669,0.0236604591140049,0.30174071428238425,0.7927262101887218,0.8541306732898422,0.08333333333333333,1.0,1,22.31071842595584,1.0,1.0,0.0,1.0,1.0,1.0,0.0236604591140049
validation,20260821,0.25,0.0,0.0,3,0,-4.968691976351968,-11.032547289749077,6.063855313397109,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.015254660989253,6.924375516655675,0.12084489777411489,0.6696191583619746,0.8560254802163209,0.08333333333333333,1.0,1,6.063855313397109,0.75,0.0,0.0,0.0,1.0,0.0,6.924375516655675
validation,20260821,0.25,0.0,0.0,4,1,-3.5888107422117947,-31.062392879003937,27.473582136792142,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.27491374323677276,0.02619062655363084,0.21797765393097274,0.7970618721109227,0.8471110569088776,0.08333333333333333,1.0,1,27.473582136792142,1.0,1.0,0.0,1.0,1.0,1.0,0.02619062655363084
validation,20260821,0.25,0.0,10.0,0,0,-2.2706857555788256,-11.664442324705654,9.393756569126829,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.067371124247002,4.880268058994523,0.4777330689101359,0.7233074824566809,0.8333843926225789,0.08333333333333333,1.0,1,9.393756569126829,0.75,0.0,0.0,0.0,1.0,0.0,4.880268058994523
validation,20260821,0.25,0.0,10.0,1,1,-2.3514316085092544,-7.21002572586195,4.858594117352696,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.916478623855196,4.8422783360593735,0.356753383049477,0.7957186813913588,0.8357890361884022,0.16666666666666666,1.0,1,4.858594117352696,0.5,1.0,0.0,1.0,1.0,0.0,4.8422783360593735
validation,20260821,0.25,0.0,10.0,2,2,-3.1934260948393174,-16.76745327035276,13.574027175513443,0.75,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.27655181326366246,0.027495122768387354,0.41819536771569227,0.7984074057399192,0.8466825862723194,0.08333333333333333,1.0,1,13.574027175513443,1.0,1.0,0.0,1.0,1.0,1.0,0.027495122768387354
validation,20260821,0.25,0.0,10.0,3,0,-4.118226143643021,-14.703187315302774,10.584961171659753,0.75,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.22812089016900602,0.03343193929453747,0.32168811971901234,0.80356106244768,0.8715753455586611,0.08333333333333333,1.0,1,10.584961171659753,1.0,1.0,0.0,1.0,1.0,1.0,0.03343193929453747
validation,20260821,0.25,0.0,10.0,4,1,-3.222757860082408,-8.643799826293328,5.42104196621092,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.230848232179653,9.157646483413174,0.3075011140829233,0.8037354443474684,0.8405063615243766,0.16666666666666666,1.0,1,5.42104196621092,0.25,0.0,0.0,0.0,0.0,0.0,9.157646483413174
validation,20260821,0.25,0.0,20.0,0,0,-2.369063126030996,-11.005651784123916,8.63658865809292,0.5,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.5635314763904278,2.429894895924842,0.49550237620384896,0.6360025674437567,0.838565421645323,0.08333333333333333,1.0,1,8.63658865809292,0.75,0.0,0.0,1.0,0.0,0.0,2.429894895924842
validation,20260821,0.25,0.0,20.0,1,1,-5.411632348089589,-19.043994575858957,13.632362227769367,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.23881759466036856,0.04532545639114146,0.27255976668239135,0.820645006020852,0.8763401612738774,0.08333333333333333,1.0,1,13.632362227769367,1.0,1.0,0.0,1.0,1.0,1.0,0.04532545639114146
validation,20260821,0.25,0.0,20.0,2,2,-6.39836309319632,-35.36960721419943,28.971244121003114,0.75,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.19311368570950607,0.02484930897462556,0.22685466653033112,0.8022633053897059,0.9004667732574524,0.08333333333333333,1.0,1,28.971244121003114,1.0,1.0,0.0,1.0,1.0,1.0,0.02484930897462556
validation,20260821,0.25,0.0,20.0,3,0,-3.4387854903998694,-33.442036555600765,30.003251065200896,0.75,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.24782380901300835,0.013183375266015837,0.44833989841492894,0.7985422368387572,0.8640774842323146,0.08333333333333333,1.0,1,30.003251065200896,1.0,1.0,1.0,1.0,1.0,1.0,0.013183375266015837
validation,20260821,0.25,0.0,20.0,4,1,-1.9615157919210666,-11.434846873567146,9.47333108164608,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.785968731082472,2.540771742356253,0.5592222016001275,0.7351310135156337,0.8259320612012325,0.08333333333333333,1.0,1,9.47333108164608,0.75,0.0,0.0,0.0,1.0,0.0,2.540771742356253
validation,20260821,0.25,0.0,30.0,0,0,-4.209898789553396,-19.677072625779765,15.467173836226369,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.23285278842986892,0.03615245059653375,0.3684285100765573,0.8014291958295813,0.8816307762243966,0.08333333333333333,1.0,1,15.467173836226369,1.0,1.0,0.0,1.0,1.0,1.0,0.03615245059653375
validation,20260821,0.25,0.0,30.0,1,1,-1.92650282866865,-7.488857738227765,5.562354909559114,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.3968244560345875,7.602804901932077,0.4631673064756746,0.7963951973223861,0.8301343269711579,0.08333333333333333,1.0,1,5.562354909559114,0.5,1.0,0.0,1.0,1.0,0.0,7.602804901932077
validation,20260821,0.25,0.0,30.0,2,2,-2.677014601383199,-7.310163163172071,4.633148561788872,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.62790523654526,5.482945085227008,0.35379603473475485,0.8028880957282318,0.8503226692918693,0.16666666666666666,1.0,1,4.633148561788872,0.75,1.0,0.0,1.0,1.0,0.0,5.482945085227008
validation,20260821,0.25,0.0,30.0,3,0,-2.111770902000776,-10.155786674128173,8.044015772127397,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1450057376085723,3.00325043721733,0.5177623840231212,0.8000962686570952,0.8229791110778275,0.16666666666666666,1.0,1,8.044015772127397,0.5,0.0,0.0,0.0,0.0,0.0,3.00325043721733
validation,20260821,0.25,0.0,30.0,4,1,-3.218623720964332,-17.395016618839826,14.176392897875495,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.32908033227155,5.1909438364557365,0.45793287686566037,0.7992975589277294,0.8638816553899401,0.08333333333333333,1.0,1,14.176392897875495,0.75,0.0,0.0,1.0,0.0,0.0,5.1909438364557365
validation,20260821,0.25,10.0,0.0,0,0,-4.882432517453633,-20.56493512580979,15.682502608356156,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.774788366307294,1.6857918757146866,0.15744915251239522,0.830312034774706,0.8656184019930032,0.08333333333333333,1.0,1,15.682502608356156,0.75,0.0,0.0,1.0,0.0,0.0,1.6857918757146866
validation,20260821,0.25,10.0,0.0,1,1,-7.794052690098977,-21.49604109506833,13.701988404969352,0.75,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.1660392540205593,0.03296161016686927,0.07893394357563466,0.802046409892259,0.9090204900695514,0.08333333333333333,1.0,1,13.701988404969352,1.0,1.0,0.0,1.0,1.0,1.0,0.03296161016686927
validation,20260821,0.25,10.0,0.0,2,2,-2.951944471990102,-9.62762851199858,6.675684040008479,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.937043519228979,3.810136590651668,0.1986967010835895,0.7887383294140583,0.8288726860302261,0.25,1.0,1,6.675684040008479,0.75,1.0,0.0,1.0,1.0,0.0,3.810136590651668
validation,20260821,0.25,10.0,0.0,3,0,-3.8939977123258047,-31.366611144818243,27.472613432492437,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.748446317576049,4.631989925443147,0.20278156612586845,0.8071993663012146,0.851883884737557,0.0,0.0,1,27.472613432492437,0.75,0.0,0.0,0.0,1.0,0.0,4.631989925443147
validation,20260821,0.25,10.0,0.0,4,1,-4.442427813376514,-7.9439975801386655,3.5015697667621515,0.25,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.119065237950531,4.978311130849941,0.0975452388361201,0.8002034159061725,0.8721179619148045,0.16666666666666666,1.0,1,3.5015697667621515,0.75,1.0,0.0,1.0,1.0,0.0,4.978311130849941
validation,20260821,0.25,10.0,10.0,0,0,-3.3459270325528485,-7.94607113822728,4.600144105674431,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.520985741556301,5.9262949640062965,0.2754791881753148,0.7796714225079666,0.8689141484634897,0.16666666666666666,1.0,1,4.600144105674431,0.5,0.0,0.0,0.0,1.0,0.0,5.9262949640062965
validation,20260821,0.25,10.0,10.0,1,1,-3.1195512749753536,-34.85896882447554,31.739417549500185,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.6372150952056326,2.5555776044196103,0.4434762352256927,0.7984624625785696,0.8633104265785567,0.08333333333333333,1.0,1,31.739417549500185,0.75,0.0,0.0,0.0,1.0,0.0,2.5555776044196103
validation,20260821,0.25,10.0,10.0,2,2,-5.345868000031696,-9.644902053507423,4.299034053475727,0.25,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.965569478734047,6.945771996807339,0.16733812898326622,0.8290277344698057,0.8891924049501282,0.16666666666666666,1.0,1,4.299034053475727,0.5,0.0,0.0,1.0,0.0,0.0,6.945771996807339
validation,20260821,0.25,10.0,10.0,3,0,-4.130117519354544,-21.86222136725633,17.732103847901783,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.487196650229241,4.285789407291521,0.34511417460500005,0.7986072019620591,0.8479196528885722,0.08333333333333333,1.0,1,17.732103847901783,0.75,0.0,0.0,1.0,0.0,0.0,4.285789407291521
validation,20260821,0.25,10.0,10.0,4,1,-3.566251630075987,-24.62426608210184,21.058014452025855,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.030329480655857,3.9178535484945285,0.39641659154868963,0.8012340419814089,0.8611092884634738,0.08333333333333333,1.0,1,21.058014452025855,0.75,0.0,0.0,0.0,1.0,0.0,3.9178535484945285
validation,20260821,0.25,10.0,20.0,0,0,-3.743795246800801,-7.769602631000634,4.025807384199833,0.5,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.695727242750798,5.544792072954588,0.2522093381290165,0.801939066964749,0.8594244149601642,0.16666666666666666,1.0,1,4.025807384199833,0.75,1.0,0.0,1.0,1.0,0.0,5.544792072954588
validation,20260821,0.25,10.0,20.0,1,1,-3.3270277050155967,-31.28028621711354,27.953258512097946,0.5,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3818887896457213,1.1367697795309495,0.45987630146892045,0.7994913671402238,0.8324156963009456,0.08333333333333333,1.0,1,27.953258512097946,0.75,0.0,0.0,1.0,0.0,0.0,1.1367697795309495
validation,20260821,0.25,10.0,20.0,2,2,-4.219091259575715,-9.185095516145829,4.9660042565701135,0.5,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.4184142087990903,3.2613637694369335,0.25491335379376723,0.7971830543898473,0.8699498464057718,0.16666666666666666,1.0,1,4.9660042565701135,0.75,1.0,0.0,1.0,1.0,0.0,3.2613637694369335
validation,20260821,0.25,10.0,20.0,3,0,-4.724947997452091,-8.159505418554486,3.4345574211023955,0.5,0.75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.5782925846911449,1.4880950466570766,0.18236919997829934,0.7938071145233754,0.886353646634472,0.16666666666666666,1.0,1,3.4345574211023955,0.75,1.0,0.0,1.0,1.0,0.0,1.4880950466570766
validation,20260821,0.25,10.0,20.0,4,1,-3.927744901392349,-9.589809334441684,5.662064433049335,0.5,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.093180332910233,2.9419327012178074,0.29158688024456,0.7987994411417302,0.8561551719966269,0.16666666666666666,1.0,1,5.662064433049335,0.75,1.0,0.0,1.0,1.0,0.0,2.9419327012178074
validation,20260821,0.25,10.0,30.0,0,0,-4.681915417420706,-25.87895643384718,21.197041016426475,0.5,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.707856663831049,4.601807081405998,0.3373012590667788,0.7944567037871338,0.8849843444361666,0.08333333333333333,1.0,1,21.197041016426475,0.75,0.0,0.0,1.0,0.0,0.0,4.601807081405998
validation,20260821,0.25,10.0,30.0,1,1,-3.719023819551539,-9.123856597753157,5.404832778201618,0.25,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.7145847381595942,3.6025069220463095,0.30211745663721173,0.8090389408251184,0.8784869855218039,0.16666666666666666,1.0,1,5.404832778201618,0.75,1.0,0.0,1.0,1.0,0.0,3.6025069220463095
validation,20260821,0.25,10.0,30.0,2,2,-4.7442001839248285,-38.35128973433635,33.607089550411516,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2001151241294714,0.014558615944959552,0.33504010958287683,0.8093692537225715,0.8745934929137166,0.08333333333333333,1.0,1,33.607089550411516,1.0,1.0,0.0,1.0,1.0,1.0,0.014558615944959552
validation,20260821,0.25,10.0,30.0,3,0,-4.841555354200569,-8.917281468132696,4.075726113932127,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0343488886186585,0.9309315239483197,0.19950913698350717,0.7978944822351407,0.8801620783957178,0.16666666666666666,1.0,1,4.075726113932127,0.75,1.0,0.0,1.0,1.0,0.0,0.9309315239483197
validation,20260821,0.25,10.0,30.0,4,1,-4.53228384295241,-20.69869658871941,16.166412745767,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.26037611772933705,0.02624837122051023,0.34333673229613343,0.8016626137794044,0.8632231510185785,0.08333333333333333,1.0,1,16.166412745767,1.0,1.0,0.0,1.0,1.0,1.0,0.02624837122051023
validation,20260821,0.25,20.0,0.0,0,0,-5.460075297347102,-13.411868132510598,7.951792835163496,0.5,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.382021256075812,2.2496163640713664,0.11834456457301412,0.8093178663885553,0.8712060125804745,0.16666666666666666,1.0,1,7.951792835163496,0.75,1.0,0.0,1.0,1.0,0.0,2.2496163640713664
validation,20260821,0.25,20.0,0.0,1,1,-3.4660801831753254,-12.84651765050825,9.380437467332925,0.25,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.5570589581986893,3.334093680096641,0.19775618011896556,0.7993862415842031,0.8479496257404621,0.16666666666666666,1.0,1,9.380437467332925,0.75,1.0,0.0,1.0,1.0,0.0,3.334093680096641
validation,20260821,0.25,20.0,0.0,2,2,-5.677459256729214,-13.1014536063845,7.423994349655286,0.25,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.510425741505114,4.346003724654348,0.10948999445101959,0.808660444199082,0.8851164780410877,0.16666666666666666,1.0,1,7.423994349655286,0.75,1.0,0.0,1.0,1.0,0.0,4.346003724654348
validation,20260821,0.25,20.0,0.0,3,0,-2.5250721750086926,-13.370920826823006,10.845848651814315,0.25,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.075929213807993,1.8049716081550988,0.25472359276749423,0.7980079633198661,0.8288867010886357,0.16666666666666666,1.0,1,10.845848651814315,0.75,1.0,0.0,1.0,1.0,0.0,1.8049716081550988
validation,20260821,0.25,20.0,0.0,4,1,-3.917816181191175,-13.51029213364098,9.592475952449806,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.839205305156337,4.702578239384402,0.18373329273638328,0.8063034628413672,0.8459015815584051,0.16666666666666666,1.0,1,9.592475952449806,0.75,1.0,0.0,1.0,1.0,0.0,4.702578239384402
validation,20260821,0.25,20.0,10.0,0,0,-3.572045912470692,-13.571204360797628,9.999158448326936,0.75,0.75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.535793985068004,2.447979392300721,0.35896905668435664,0.8016528309938938,0.8536822004106872,0.16666666666666666,1.0,1,9.999158448326936,0.75,1.0,0.0,1.0,1.0,0.0,2.447979392300721
validation,20260821,0.25,20.0,10.0,1,1,-3.4075385555032995,-12.87498578755051,9.467447232047212,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.5268731368189,4.364414253076276,0.3672647979536261,0.7980035512576114,0.8378968253907324,0.16666666666666666,1.0,1,9.467447232047212,0.75,1.0,0.0,1.0,1.0,0.0,4.364414253076276
validation,20260821,0.25,20.0,10.0,2,2,-5.038505572453015,-13.470637064079607,8.432131491626592,0.25,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.009269196143776,2.8883341176131245,0.2432219970795608,0.8003805144656989,0.896125516590956,0.16666666666666666,1.0,1,8.432131491626592,0.75,1.0,0.0,1.0,1.0,0.0,2.8883341176131245
validation,20260821,0.25,20.0,10.0,3,0,-6.50516534573099,-13.224580977277991,6.719415631547001,0.5,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.301338889824,3.217828894511808,0.1601109751664871,0.8014711831000376,0.9006994453054119,0.16666666666666666,1.0,1,6.719415631547001,0.75,1.0,0.0,1.0,1.0,0.0,3.217828894511808
validation,20260821,0.25,20.0,10.0,4,1,-3.993854666945835,-12.884620339437342,8.890765672491508,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.422447363428217,2.240978408823795,0.3160976385476294,0.8020000159011161,0.8474299556628385,0.16666666666666666,1.0,1,8.890765672491508,0.75,1.0,0.0,1.0,1.0,0.0,2.240978408823795
validation,20260821,0.25,20.0,20.0,0,0,-4.322753594090385,-12.916356433437546,8.59360283934716,0.5,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.619479577151225,2.5019870117819667,0.31491695170047435,0.7966063796868758,0.8525392767003375,0.16666666666666666,1.0,1,8.59360283934716,0.75,1.0,0.0,1.0,1.0,0.0,2.5019870117819667
validation,20260821,0.25,20.0,20.0,1,1,-3.944030370649581,-13.588867553155291,9.64483718250571,0.5,0.75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.3445896359367735,4.162404040970281,0.3557901944863772,0.8100385783202045,0.8584781847236336,0.16666666666666666,1.0,1,9.64483718250571,0.75,1.0,0.0,1.0,1.0,0.0,4.162404040970281
validation,20260821,0.25,20.0,20.0,2,2,-2.997871933449228,-13.180884975072363,10.183013041623134,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.874504934723284,5.779754454673454,0.4489491847114023,0.797799794846805,0.8594994802902799,0.16666666666666666,1.0,1,10.183013041623134,0.5,1.0,0.0,1.0,1.0,0.0,5.779754454673454
validation,20260821,0.25,20.0,20.0,3,0,-4.528601397324417,-13.578013539321761,9.049412141997344,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.850390646542069,9.909470166858577,0.30570761043942773,0.7995492194077479,0.8648895419634425,0.16666666666666666,1.0,1,9.049412141997344,0.5,0.0,0.0,0.0,1.0,0.0,9.909470166858577
validation,20260821,0.25,20.0,20.0,4,1,-4.908039757455237,-13.482111619562609,8.574071862107372,0.25,0.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.82262267051231,5.746748623699479,0.2754670178273978,0.7992130269856315,0.8815785044643384,0.16666666666666666,1.0,1,8.574071862107372,0.75,1.0,0.0,1.0,1.0,0.0,5.746748623699479
validation,20260821,0.25,20.0,30.0,0,0,-2.146944386704921,-13.591551570979624,11.444607184274702,0.5,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.9360920685589478,2.747681349481154,0.5656354149053364,0.7982660623707079,0.8300351795799252,0.16666666666666666,1.0,1,11.444607184274702,0.75,1.0,0.0,1.0,1.0,0.0,2.747681349481154
validation,20260821,0.25,20.0,30.0,1,1,-4.459478025336959,-13.395659181691721,8.936181156354763,0.25,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.719305906792992,4.5779185617316225,0.31212991252810535,0.7982961006385113,0.8611930490373826,0.16666666666666666,1.0,1,8.936181156354763,0.75,1.0,0.0,1.0,1.0,0.0,4.5779185617316225
validation,20260821,0.25,20.0,30.0,2,2,-4.98840289907607,-12.85967966480672,7.8712767657306495,0.5,0.75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.1418530317196085,5.056218049960507,0.26489717381957295,0.8019367273430007,0.8755452017689903,0.16666666666666666,1.0,1,7.8712767657306495,0.75,1.0,0.0,1.0,1.0,0.0,5.056218049960507
validation,20260821,0.25,20.0,30.0,3,0,-4.580047717345762,-13.245277437033598,8.665229719687837,0.75,0.75,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.8902027352247899,1.7487044510039658,0.3005139003805355,0.8017418882974234,0.8598739083155543,0.16666666666666666,1.0,1,8.665229719687837,0.75,1.0,0.0,1.0,1.0,0.0,1.7487044510039658
validation,20260821,0.25,20.0,30.0,4,1,-4.57932052247899,-13.460330858920342,8.881010336441353,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713592510312187,11.727998476331878,0.30316924871942125,0.7995835993871914,0.8569364592500022,0.16666666666666666,1.0,1,8.881010336441353,0.25,0.0,0.0,0.0,0.0,0.0,11.727998476331878
validation,20260821,0.5,0.0,0.0,0,0,-2.3074108946826075,-8.961103618840871,6.6536927241582635,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.745112066810048,1.5541052077544293,0.22761672594333027,0.4717149262220198,0.8100247771843884,0.08333333333333333,1.0,1,6.6536927241582635,0.5,0.0,0.0,0.0,0.0,0.0,1.5541052077544293
validation,20260821,0.5,0.0,0.0,1,1,-1.8231443495742847,-7.000578823454511,5.177434473880226,0.5,0.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.1568291106542983,2.055040591734178,0.2287348555920251,0.7945650172048957,0.8321595068725438,0.16666666666666666,1.0,1,5.177434473880226,0.75,1.0,0.0,1.0,1.0,0.0,2.055040591734178
