profile,seed,snr_db,l_value,n_samples,source_alpha,delay_alpha,angle_alpha,estimator_mode,mean_grid_channel_nmse_db,mean_trained_refinement_channel_nmse_db,mean_trained_refinement_gain_vs_grid_db,mean_grid_physical_delay_rmse_ns,mean_trained_refinement_physical_delay_rmse_ns,mean_physical_delay_rmse_reduction_vs_grid_ns,mean_grid_projected_broadside_angle_rmse_deg,mean_trained_refinement_projected_broadside_angle_rmse_deg,mean_projected_angle_rmse_reduction_vs_grid_deg,mean_support_recall,mean_topk_energy_efficiency
C,20260626.0,20.0,4.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-9.012567520847535,-12.403080591026448,3.390513070178912,79.99409376744518,59.923880937511925,20.070212829933247,15.650139740353007,15.650139740353007,0.0,0.8125,0.99953317863858
C,20260626.0,20.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-11.58186621099146,-18.016841262325645,6.434975051334183,118.9702390206255,102.46096541838011,16.50927360224538,26.393382995207034,24.62618282543456,1.7672001697724786,1.0,1.0
C,20260626.0,20.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-14.664283311955778,-22.633606506975536,7.969323195019757,190.45911725908005,174.19941580476623,16.25970145431384,34.515360648304025,34.67179037491362,-0.15642972660959042,0.9375,0.9994760961563843
C,20260626.0,30.0,4.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-9.031846502077062,-12.430092954905584,3.3982464528285212,87.058731942795,64.334863589469,22.72386835332602,15.650139740353007,15.650139740353007,0.0,0.9375,0.9999823913107574
C,20260626.0,30.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-11.596725750916093,-18.099851596732698,6.503125845816605,118.9702390206255,102.46096541838011,16.50927360224538,26.393382995207034,24.62618282543456,1.7672001697724786,1.0,1.0
C,20260626.0,30.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-14.80510944739421,-22.643008568165698,7.837899120771489,186.35202717375068,172.84526906463014,13.50675810912054,35.5867634603232,35.583472418179895,0.0032910421433038906,1.0,1.0
C,20260627.0,0.0,4.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-8.391034109105085,-10.775010305930792,2.3839761968257065,84.41272158865173,69.41807105867119,14.994650529980536,17.428357719184792,17.428357719184792,0.0,0.8125,0.9934387541759828
C,20260627.0,0.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-7.394132387341082,-8.804973090093302,1.4108407027522194,1615.7400693935442,1616.0888180663253,-0.348748672780971,31.674155198568677,31.674155198568677,0.0,0.65625,0.9642606854897238
C,20260627.0,0.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-5.794291823920422,-6.304308205878989,0.5100163819585677,1711.6972914156127,1711.6188743074822,0.07841710813033842,46.12747705344859,46.21637206471132,-0.08889501126273203,0.453125,0.9448884921264652
C,20260627.0,10.0,4.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-9.29867239985904,-13.004689372488636,3.7060169726295955,78.35824280432381,52.24974076509554,26.108502039228267,18.619186242821257,18.619186242821257,0.0,1.0,1.0
