profile,seed,sample_index,snr_db,l_value,source_alpha,delay_alpha,angle_alpha,estimator_mode,grid_channel_nmse_db,trained_refinement_channel_nmse_db,trained_refinement_gain_vs_grid_db,grid_physical_delay_rmse_ns,trained_refinement_physical_delay_rmse_ns,physical_delay_rmse_reduction_vs_grid_ns,grid_projected_broadside_angle_rmse_deg,trained_refinement_projected_broadside_angle_rmse_deg,projected_angle_rmse_reduction_vs_grid_deg,matched_physical_paths,support_recall,topk_energy_efficiency
A,20260627.0,3.0,0.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-6.690402103166377,-10.449687392839,3.759285289672622,105.13240290451972,97.47089047638792,7.6615124281318,22.79215236657612,22.79215236657612,0.0,4.0,0.75,0.9881098203037237
A,20260627.0,0.0,0.0,8.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-7.649450856431811,-10.369686251396013,2.7202353949642024,722.4972375271124,721.4570927997711,1.0401447273412714,50.33322274545666,50.32535899112612,0.00786375433053621,8.0,0.75,0.967446276052563
A,20260627.0,1.0,0.0,8.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-7.3976401885279275,-10.774847945890313,3.3772077573623855,1312.3094664643997,1318.7054150705198,-6.3959486061201005,30.161914600029508,30.161914600029508,0.0,8.0,0.625,0.9518934513717083
A,20260627.0,2.0,0.0,8.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-6.665148508639959,-10.849137793183345,4.183989284543387,939.1666450919885,938.1099948965415,1.0566501954469913,35.89818288502581,35.70315345287111,0.1950294321546977,8.0,0.875,0.9727425757495182
A,20260627.0,3.0,0.0,8.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-7.359978644322171,-11.072502785998793,3.7125241416766226,1000.0163744427055,997.7339350292548,2.2824394134506747,40.66597774328609,40.71475488707682,-0.04877714379072984,8.0,0.75,0.9515087337864452
A,20260627.0,0.0,0.0,16.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-6.460240423461677,-8.19620130862257,1.7359608851608925,966.4526736122334,959.9874569827729,6.465216629460542,30.40112972864636,33.16040052179614,-2.7592707931497813,16.0,0.625,0.9399930889694847
A,20260627.0,1.0,0.0,16.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-6.090135520973183,-6.955970521221233,0.8658350002480502,1491.6716148606547,1503.4456225725519,-11.774007711897184,41.04895134379199,41.04895134379199,0.0,16.0,0.5,0.9493797049888617
A,20260627.0,2.0,0.0,16.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-6.299108378191995,-7.861107393602566,1.5619990154105707,733.9499888547966,735.6252338955904,-1.6752450407938113,21.914459662243598,22.77440135283473,-0.8599416905911319,16.0,0.625,0.9661835145785099
A,20260627.0,3.0,0.0,16.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-6.9010640325711305,-8.059785174317945,1.1587211417468142,909.1336727604388,903.5509064432404,5.582766317198434,31.21433507880713,31.21433507880713,0.0,16.0,0.625,0.962219640228894
A,20260627.0,0.0,10.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-6.699517174310559,-9.938929626044029,3.23941245173347,59.15706670988463,36.32354541880299,22.833521291081638,21.247768715262794,21.247768715262794,0.0,4.0,0.75,0.9880472576152998
