protocol,split,threshold,is_tau_zero,gated_gain_db,increment_db,pass_rate
secondary_acd_pooled,validation,-0.008781477892944313,0,5.021121145214088,0.0360758614645027,0.96
secondary_acd_pooled,test,-0.008781477892944313,0,5.1582883821234855,0.01996732468354523,0.9663333333333334
secondary_acd_pooled,validation,-0.007245840905016054,0,5.029839423332027,0.04479413958244205,0.95
secondary_acd_pooled,test,-0.007245840905016054,0,5.164668394482725,0.026347337042785135,0.9573333333333334
secondary_acd_pooled,validation,-0.005806460479474072,0,5.039641687725842,0.05459640397625698,0.94
secondary_acd_pooled,test,-0.005806460479474072,0,5.178480316486202,0.04015925904626183,0.9494444444444444
secondary_acd_pooled,validation,-0.00484024766476437,0,5.05407695015407,0.06903166640448521,0.93
secondary_acd_pooled,test,-0.00484024766476437,0,5.185364670019992,0.04704361258005196,0.9411111111111111
secondary_acd_pooled,validation,-0.004000908400999956,0,5.065069400154541,0.08002411640495577,0.92
secondary_acd_pooled,test,-0.004000908400999956,0,5.1916750748799485,0.05335401744000823,0.9337777777777778
secondary_acd_pooled,validation,-0.003303161947368046,0,5.077516602753109,0.09247131900352379,0.91
secondary_acd_pooled,test,-0.003303161947368046,0,5.197716618915774,0.059395561475834135,0.9258888888888889
secondary_acd_pooled,validation,-0.0027821265242977847,0,5.09304160039617,0.10799631664658449,0.9
secondary_acd_pooled,test,-0.0027821265242977847,0,5.209943490527161,0.07162243308722083,0.9157777777777778
secondary_acd_pooled,validation,-0.0024012013437659818,0,5.104538856518035,0.11949357276844985,0.89
secondary_acd_pooled,test,-0.0024012013437659818,0,5.217448086888408,0.07912702944846739,0.9088888888888889
secondary_acd_pooled,validation,-0.0019870367758547075,0,5.115918983914898,0.13087370016531263,0.88
secondary_acd_pooled,test,-0.0019870367758547075,0,5.22942343026987,0.09110237282992983,0.8985555555555556
secondary_acd_pooled,validation,-0.001591011152097562,0,5.127554632771043,0.1425093490214575,0.87
secondary_acd_pooled,test,-0.001591011152097562,0,5.241353115434509,0.10303205799456894,0.8873333333333333
secondary_acd_pooled,validation,-0.001257597923497507,0,5.1369121082627744,0.15186682451318934,0.86
secondary_acd_pooled,test,-0.001257597923497507,0,5.253727076101397,0.1154060186614565,0.8758888888888889
secondary_acd_pooled,validation,-0.001019445744421224,0,5.146358166803746,0.16131288305416103,0.85
secondary_acd_pooled,test,-0.001019445744421224,0,5.262406269709146,0.12408521226920577,0.8663333333333333
secondary_acd_pooled,validation,-0.000776285995812372,0,5.156072945613231,0.17102766186364615,0.84
secondary_acd_pooled,test,-0.000776285995812372,0,5.270074180689265,0.1317531232493243,0.8566666666666667
secondary_acd_pooled,validation,-0.0005215522196207581,0,5.162731378803744,0.17768609505415878,0.83
secondary_acd_pooled,test,-0.0005215522196207581,0,5.277597632397025,0.13927657495708434,0.8453333333333334
secondary_acd_pooled,validation,-0.00028853791364127836,0,5.167598797447456,0.18255351369787132,0.82
secondary_acd_pooled,test,-0.00028853791364127836,0,5.280512502019592,0.14219144457965172,0.8354444444444444
secondary_acd_pooled,validation,-0.00012919825139361753,0,5.1720380608138985,0.1869927770643134,0.81
secondary_acd_pooled,test,-0.00012919825139361753,0,5.280767188615687,0.14244613117574634,0.8277777777777777
secondary_acd_pooled,validation,0.0,1,5.172462887872397,0.18741760412281216,0.8027777777777778
secondary_acd_pooled,test,0.0,1,5.279762977771088,0.14144192033114766,0.8196666666666667
secondary_acd_pooled,validation,4.9859075510778475e-05,0,5.172082612766914,0.18703732901732906,0.8
secondary_acd_pooled,test,4.9859075510778475e-05,0,5.279224376894381,0.14090331945444046,0.8173333333333334
secondary_acd_pooled,validation,0.0002562886259931096,0,5.169594567373373,0.18454928362378809,0.79
secondary_acd_pooled,test,0.0002562886259931096,0,5.274667917331561,0.13634685989162065,0.8074444444444444
secondary_acd_pooled,validation,0.00046738601265593996,0,5.164735279918079,0.17968999616849413,0.78
secondary_acd_pooled,test,0.00046738601265593996,0,5.268257771620748,0.12993671418080766,0.7964444444444444
secondary_acd_pooled,validation,0.0006406466170496553,0,5.158399208556577,0.17335392480699152,0.77
secondary_acd_pooled,test,0.0006406466170496553,0,5.261083404542691,0.1227623471027508,0.7891111111111111
secondary_acd_pooled,validation,0.0008814389728741812,0,5.149527213719825,0.1644819299702398,0.76
secondary_acd_pooled,test,0.0008814389728741812,0,5.251862931465794,0.11354187402585403,0.779
secondary_acd_pooled,validation,0.0012199603361807026,0,5.138184263779951,0.15313898003036552,0.75
secondary_acd_pooled,test,0.0012199603361807026,0,5.238866039163199,0.10054498172325843,0.7672222222222222
secondary_acd_pooled,validation,0.0015424552347979741,0,5.1278383740670845,0.14279309031749943,0.74
secondary_acd_pooled,test,0.0015424552347979741,0,5.223750914796554,0.08542985735661368,0.7548888888888889
secondary_acd_pooled,validation,0.0019101221020795232,0,5.117272468760103,0.13222718501051833,0.73
